dsid,regime,n,trial,rlct,hypers,name,chains,draws,tune,mean_divergences,total_divergences,max_divergences,divergences_per_chain,chain_tree_depth,duration
regular,50,50,78,1.0857283347279811,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,40.55636310699629
e-singular,50,50,78,1.9092621594026429,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,44.45574582200061
singular1,50,50,78,1.6709326344542514,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,43.38894747300219
singular2,50,50,78,0.8356704419929973,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,42.58780494500388
regular,50,50,78,1.4914231299097565,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",6,41.7426721150041
e-singular,50,50,78,1.07515080902087,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,51.77699752299668
singular1,50,50,78,1.1519708460728153,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,47.187548907000746
singular2,50,50,78,0.973015298897308,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,46.69845395300217
regular,50,50,78,1.3909190779978142,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,82.96959016899928
e-singular,50,50,78,1.0137221093881954,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,89.35921639000298
singular1,50,50,78,1.141012094543273,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,84.75985633199889
singular2,50,50,78,0.8793877204733119,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,88.97410689700337
regular,50,50,78,1.3533240867708656,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,77.02128772000287
e-singular,50,50,78,1.0554672089723145,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,87.87150065500464
singular1,50,50,78,1.2982205892324528,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,84.96392124599515
singular2,50,50,78,0.9281694281205422,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,82.22842080199916
regular,50,50,78,1.2980023183364904,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",6,64.76219060899894
e-singular,50,50,78,1.1644842676685154,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,66.24264706599934
singular1,50,50,78,1.391637984187824,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,62.93596574399999
singular2,50,50,78,0.8689610481966917,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,64.5759921659992
regular,250,250,78,1.9308325637002848,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,65.34484842600068
e-singular,250,250,78,1.3233815716631894,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,77.25940509999782
singular1,250,250,78,1.8396458538774048,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,80.82879304599919
singular2,250,250,78,0.8004427722926141,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,77.11370808000356
regular,250,250,78,1.6946958931226446,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,59.67964122600097
e-singular,250,250,78,1.8051538709589083,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,71.51577617700241
singular1,250,250,78,0.9706781060479756,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,79.44931813899893
singular2,250,250,78,0.8303614389512002,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,78.11015025799861
regular,250,250,78,1.5283664397442989,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,65.20135571800347
e-singular,250,250,78,1.694000162428419,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,67.1251078550049
singular1,250,250,78,1.1834100964555585,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,80.78456507199735
singular2,250,250,78,0.8370291675591517,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,81.65935168500437
regular,250,250,78,1.4832882296372858,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,72.12999156799924
e-singular,250,250,78,1.6156928617087845,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,71.98921141600295
singular1,250,250,78,1.08160860896891,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,89.61760489500011
singular2,250,250,78,0.9728044740385244,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,78.1195519239991
regular,250,250,78,1.462624199021062,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,65.91528425100114
e-singular,250,250,78,1.5805516997475202,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,79.67840596899623
singular1,250,250,78,1.019121004933438,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,78.17946085300355
singular2,250,250,78,1.077577683236673,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,74.58962093100126
regular,5000,5000,78,0.908838667654458,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,136.44716130499728
e-singular,5000,5000,78,1.3967474981161687,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,202.60964143800084
singular1,5000,5000,78,-0.0127242627459057,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,437.7105837830022
singular2,5000,5000,78,0.9859133248446184,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,385.77168320000055
regular,5000,5000,78,1.5684677093390376,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,160.01600020399928
e-singular,5000,5000,78,1.4658824598415174,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,210.85527802399884
singular1,5000,5000,78,0.8275438465527545,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,494.4226780370009
singular2,5000,5000,78,0.839405930462643,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,432.1445777590052
regular,5000,5000,78,1.4806106812786184,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,140.15513355700386
e-singular,5000,5000,78,1.4101047861514393,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",6,198.55684530000144
singular1,5000,5000,78,0.7941992116796289,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,437.7882303220031
singular2,5000,5000,78,0.8843438594994197,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,410.27692234500137
regular,5000,5000,78,1.4985510313528203,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",6,169.9649689200014
e-singular,5000,5000,78,1.5007174622388002,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,217.8460920360012
singular1,5000,5000,78,0.8067204298151154,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,471.9580970780007
singular2,5000,5000,78,0.8394387520805587,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,409.69341494099353
regular,5000,5000,78,1.4246053177059996,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,160.3224376989965
e-singular,5000,5000,78,1.57617580349208,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",6,212.7826987019944
singular1,5000,5000,78,0.7527599533883396,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,419.00760319399706
singular2,5000,5000,78,0.823154898577218,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,364.5638110969958
regular,50,50,79,1.4729778505401854,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,61.35534245600138
e-singular,50,50,79,-0.2505990647745367,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,63.08819781099737
singular1,50,50,79,0.4139856277385545,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,64.08452007400047
singular2,50,50,79,0.6606572853094276,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,63.02463661300135
regular,50,50,79,1.2579543504774815,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,61.93260258399823
e-singular,50,50,79,0.8871677553234703,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,72.66760277599678
singular1,50,50,79,1.1139184930669022,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,73.24915193599736
singular2,50,50,79,0.8777475719114228,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,71.06536382300692
regular,50,50,79,1.4055293305932977,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,46.81030403000477
e-singular,50,50,79,1.1422680506649334,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,48.17555687799904
singular1,50,50,79,1.132859168159917,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,55.2254212350017
singular2,50,50,79,1.117384183431365,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,71.29325449399767
regular,50,50,79,1.3977472941223428,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",6,68.49015353499999
e-singular,50,50,79,0.956253080081437,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,49.28446919999988
singular1,50,50,79,1.0448807650039342,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,67.1422334279996
singular2,50,50,79,1.1076525927829517,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,46.325480908002646
regular,50,50,79,1.4396609165010992,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,69.91318490200501
e-singular,50,50,79,1.2199867061352796,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,68.3606071940012
singular1,50,50,79,1.0483278070651805,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,82.9374318629998
singular2,50,50,79,1.0143182457625135,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,67.21168512499571
regular,250,250,79,2.057883189908747,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,69.86956223299785
e-singular,250,250,79,0.6348179736635184,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,71.21428781999566
singular1,250,250,79,1.3171595431111327,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,72.8124955989988
singular2,250,250,79,0.5237273747254317,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,70.52786943899991
regular,250,250,79,1.47741229136399,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,63.1304206539935
e-singular,250,250,79,1.7859574311690896,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,69.2125478339949
singular1,250,250,79,1.0761676104044515,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,73.11657457499678
singular2,250,250,79,1.1377459808502326,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,71.22997898799804
regular,250,250,79,1.536693482198616,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,54.512528196995845
e-singular,250,250,79,1.7415977768734814,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,74.32212430099753
singular1,250,250,79,1.035945801545092,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,64.26617516500119
singular2,250,250,79,0.9108490852534308,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,78.90586963099486
regular,250,250,79,1.4773972644970927,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,59.19825817500532
e-singular,250,250,79,1.597849880384782,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,69.24537297799543
singular1,250,250,79,0.9267731169584016,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,75.45090034299938
singular2,250,250,79,0.9925381735201456,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,70.50590324200311
regular,250,250,79,1.5084779367139225,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,60.90870306200668
e-singular,250,250,79,1.5423127863443604,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,67.46480349099875
singular1,250,250,79,0.9169376982609154,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,87.76912435600389
singular2,250,250,79,0.9537817790388902,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,73.55303733800247
regular,5000,5000,79,1.002441883652396,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,148.99907239300228
e-singular,5000,5000,79,2.871840552682262,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,200.95583298699785
singular1,5000,5000,79,1.6476316015971728,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,416.3564621750047
singular2,5000,5000,79,0.3387423202910958,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,406.39594600800046
regular,5000,5000,79,1.680821657687308,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,170.05721356799768
e-singular,5000,5000,79,1.3604722135295255,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",6,209.8925341620052
singular1,5000,5000,79,0.935655515642596,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,428.480593622
singular2,5000,5000,79,0.9189031292778932,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,456.7468992719951
regular,5000,5000,79,1.503737754403867,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,153.81200522799918
e-singular,5000,5000,79,1.6044149141197934,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,196.9597149360052
singular1,5000,5000,79,0.7593714902470192,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,414.0000824219969
singular2,5000,5000,79,0.8851036674765237,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,458.0378873880036
regular,5000,5000,79,1.524235288382473,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,149.9659257950043
e-singular,5000,5000,79,1.4938320817910269,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,210.42195460199585
singular1,5000,5000,79,0.8141407756374548,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,372.6455302369941
singular2,5000,5000,79,0.7830302156167205,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,395.5122545549966
regular,5000,5000,79,1.5046879934461497,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,157.75222391399438
e-singular,5000,5000,79,1.519921765841347,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,198.4618988540024
singular1,5000,5000,79,0.7907969434529076,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,331.59730867100006
singular2,5000,5000,79,0.8500814908709129,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,319.121656770003
regular,50,50,80,0.6796771283400437,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,46.31916496499616
e-singular,50,50,80,0.2311109471636087,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,51.68156614500185
singular1,50,50,80,1.550532254078789,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,51.49160516599659
singular2,50,50,80,0.8199543213508385,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,48.18459368099866
regular,50,50,80,1.3670963301525547,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,45.95374730200274
e-singular,50,50,80,0.9423209590330904,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,63.71497595699475
singular1,50,50,80,1.0317845127429952,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,65.30770145200222
singular2,50,50,80,1.0287739948335013,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,63.80008934500074
regular,50,50,80,1.495038205904099,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,69.52189564300352
e-singular,50,50,80,1.0742351652756177,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,69.0340150330012
singular1,50,50,80,1.0984153310026,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,62.77147606800281
singular2,50,50,80,1.0200518435679324,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,65.77177175199904
regular,50,50,80,1.414694361205591,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,63.74889795100171
e-singular,50,50,80,1.108831977085727,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,58.71608025100432
singular1,50,50,80,1.0823230801276502,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,58.92183995300002
singular2,50,50,80,1.102052519395617,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,58.629367147004814
regular,50,50,80,1.4339311035507245,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,43.56889771100396
e-singular,50,50,80,1.2007704147405085,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,66.08225298400066
singular1,50,50,80,1.0983419325110644,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,69.96556430600322
singular2,50,50,80,1.0322797233836398,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,68.19825789699826
regular,250,250,80,2.080587420640245,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,69.54124786600005
e-singular,250,250,80,2.7180034326858045,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,73.44124535199808
singular1,250,250,80,1.7533192417809955,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,80.03654542799632
singular2,250,250,80,1.328062032382358,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,79.21641546399769
regular,250,250,80,1.4936957203714245,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,70.40816784000344
e-singular,250,250,80,1.4303170191835652,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,59.26867928000138
singular1,250,250,80,1.008742062908264,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,84.03946636900218
singular2,250,250,80,1.0841296856411555,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,79.48505382899748
regular,250,250,80,1.406761919587372,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,69.78014989500662
e-singular,250,250,80,1.3620059246544498,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,69.73330904400063
singular1,250,250,80,0.9086835529612504,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,74.32170082499943
singular2,250,250,80,0.8678587205215266,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,80.80818010399526
regular,250,250,80,1.5981667100045749,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,70.7020197640013
e-singular,250,250,80,1.3385303503448174,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,67.57390412799577
singular1,250,250,80,1.0635175317459995,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,61.56082507500105
singular2,250,250,80,0.9122695991859504,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,79.36595592399681
regular,250,250,80,1.41952761328222,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,69.46653916099604
e-singular,250,250,80,1.4305380281983515,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,67.14143898499606
singular1,250,250,80,0.8445831455579558,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,82.55507408000267
singular2,250,250,80,0.9000665730529197,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,75.39002787099889
regular,5000,5000,80,2.182680957805171,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,173.21597144899715
e-singular,5000,5000,80,1.0396283357367369,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,229.77534737800303
singular1,5000,5000,80,0.7108810276536496,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,387.389733242002
singular2,5000,5000,80,-0.1741695008731708,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,456.7744209349985
regular,5000,5000,80,1.5478866939489329,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,138.2739522960037
e-singular,5000,5000,80,1.459826758689023,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,216.0824249590005
singular1,5000,5000,80,0.8462230083517248,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,534.3662085519973
singular2,5000,5000,80,0.819674812051403,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,443.4166867200038
regular,5000,5000,80,1.4648382968630351,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,157.73074883699883
e-singular,5000,5000,80,1.4746798039737197,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",6,204.64722914000595
singular1,5000,5000,80,0.7443023016084283,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,475.9490273150004
singular2,5000,5000,80,0.8758665099901413,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,432.5323835800009
regular,5000,5000,80,1.4715036715798293,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,173.8347221840013
e-singular,5000,5000,80,1.5348389317206828,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,196.5000065819986
singular1,5000,5000,80,0.8996758046976278,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,380.3628412429971
singular2,5000,5000,80,0.9316155738585368,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,382.06969087900507
regular,5000,5000,80,1.55808042035228,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,153.5253741380002
e-singular,5000,5000,80,1.4858429847164705,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",7,230.17614576400229
singular1,5000,5000,80,0.8080616269553808,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,325.3514184500018
singular2,5000,5000,80,0.8919826510271319,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,290.6963530150024
regular,50,50,81,-0.1424263290666282,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,43.671381384003325
e-singular,50,50,81,1.6007559615559903,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,44.36590071599494
singular1,50,50,81,0.7815072721715285,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,46.74509157799912
singular2,50,50,81,1.0771817510301898,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,51.474200213000586
regular,50,50,81,1.3966705960425103,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,41.80363160399429
e-singular,50,50,81,1.151911643642339,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,51.71472575799999
singular1,50,50,81,1.0366440743303798,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",10,44.80904962000204
singular2,50,50,81,1.004064921420591,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,47.95974208699772
regular,50,50,81,1.3340800038782186,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,71.59503666000091
e-singular,50,50,81,1.012309914612353,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,69.89263192599901
singular1,50,50,81,1.1019679095928072,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,66.44332987899543
singular2,50,50,81,0.8148451420304064,"c=1,d=2",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,67.59274411899969
regular,50,50,81,1.4389913107568368,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,64.8502152919973
e-singular,50,50,81,1.0406310280678228,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,71.09650278199842
singular1,50,50,81,1.1993226545741482,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,78.03875141299795
singular2,50,50,81,0.850883633113265,"c=1,d=5",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,77.28233967899723
regular,50,50,81,1.3455787781168391,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,59.82501157799561
e-singular,50,50,81,1.131765648911457,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,58.87427371300146
singular1,50,50,81,0.9925282938421958,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,55.974421605002135
singular2,50,50,81,0.9134591074706384,"c=1,d=10",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,77.4614769089967
regular,250,250,81,0.9339882605243716,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,62.01057301500259
e-singular,250,250,81,1.4598933289011984,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,74.29167920599866
singular1,250,250,81,0.1818795279592896,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",9,69.10554982099711
singular2,250,250,81,0.6381904212613935,"c=1,d=0.1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",8,72.24236731100245
regular,250,250,81,1.5902832284319686,"c=1,d=1",watanabe,1,2000,4000,0.0,0,0,"[0, 0]",5,65.72400895100145
