dsid,regime,n,trial,rlct,hypers,name,chains,draws,tune,mean_divergences,total_divergences,max_divergences,divergences_per_chain,chain_tree_depth,duration
singular2,250,250,27,0.3071189341753989,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,38.514667057000224
regular,250,250,27,1.5542629336590732,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,44.5719809000002
e-singular,250,250,27,1.6680035587886015,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,44.27211520600031
singular1,250,250,27,1.0433129619236674,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,45.67401005100055
singular2,250,250,27,0.8037420871408827,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,46.564707503000136
regular,250,250,27,1.5060114876600894,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,43.97548532400015
e-singular,250,250,27,1.5016717520147078,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,43.7972520430003
singular1,250,250,27,1.0660708080839654,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,41.8767511850001
singular2,250,250,27,0.8914638519418178,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,45.58851431600033
regular,5000,5000,27,1.0886233521081128,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,65.09498468700076
e-singular,5000,5000,27,1.838228895582428,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,80.7914428539998
singular1,5000,5000,27,0.9161224065520408,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,168.19837145600013
singular2,5000,5000,27,0.3316392000809502,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,187.6609706549998
regular,5000,5000,27,1.5136591572311813,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,70.22004862099948
e-singular,5000,5000,27,1.4144287498963772,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,90.81652588599992
singular1,5000,5000,27,0.725757425379266,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,193.38061288900008
singular2,5000,5000,27,0.8370588547610833,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,182.8996125860004
regular,5000,5000,27,1.563101544395997,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,85.51926042100058
e-singular,5000,5000,27,1.463222865079665,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,90.1430015449996
singular1,5000,5000,27,0.781646083581456,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,193.9365803379997
singular2,5000,5000,27,0.7683362414733511,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,194.623385072
regular,50,50,28,1.3732119442545208,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,33.91356154599998
e-singular,50,50,28,0.0416876870399514,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,35.083087856999555
singular1,50,50,28,1.5252142093594103,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,34.081356140000025
singular2,50,50,28,1.126016186004327,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,34.266365878000215
regular,50,50,28,1.3467137446297806,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,34.70297058599954
e-singular,50,50,28,0.8490944924439671,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,34.569707031999314
singular1,50,50,28,1.0208511125601871,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,38.07409685499988
singular2,50,50,28,1.0805320066131232,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,36.93305119999968
regular,50,50,28,1.45526916359714,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,29.44026411300001
e-singular,50,50,28,1.0619376714552844,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,30.41166584100029
singular1,50,50,28,1.1437992775815409,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,31.111221076999755
singular2,50,50,28,0.9522076165320364,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,27.2878101919996
regular,250,250,28,1.7369915612599385,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,31.739674831999764
e-singular,250,250,28,0.9046771768988806,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,30.749229871999887
singular1,250,250,28,1.0469978509667397,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,39.390766550999615
singular2,250,250,28,1.23622701446358,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,31.094340272999943
regular,250,250,28,1.332619421689272,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,48.61807755999962
e-singular,250,250,28,1.5096827509602884,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,50.51026007499968
singular1,250,250,28,0.9166886791142332,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,51.19995919499979
singular2,250,250,28,0.91268255213738,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,52.70886016899931
regular,250,250,28,1.465805233310599,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,42.59975873500025
e-singular,250,250,28,1.6617115519004937,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,42.26615738300006
singular1,250,250,28,0.988551495225882,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,49.52018217200021
singular2,250,250,28,0.7942893430166882,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,44.42260310700021
regular,5000,5000,28,1.9220812288395432,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,74.60016236699994
e-singular,5000,5000,28,2.646650527300627,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,112.77081760500003
singular1,5000,5000,28,0.626899475739036,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,199.439608445
singular2,5000,5000,28,0.9243805871166644,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,178.9906745370008
regular,5000,5000,28,1.4292133103386624,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,90.08880850300012
e-singular,5000,5000,28,1.522304096008792,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,103.966773569
singular1,5000,5000,28,0.7914904527447695,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,192.6123625070004
singular2,5000,5000,28,0.7492080268814173,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,197.839009933
regular,5000,5000,28,1.4888191586785045,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,74.15487496199967
e-singular,5000,5000,28,1.4918112009095243,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,109.99863174100028
singular1,5000,5000,28,0.7997155358679278,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,180.9643005770004
singular2,5000,5000,28,0.8311822060018508,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,193.95701978499983
regular,50,50,29,1.8576493141611965,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,24.55893811999977
e-singular,50,50,29,0.0661778610668754,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,25.33758742100053
singular1,50,50,29,1.066009996885663,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,25.55787797900029
singular2,50,50,29,1.637556913136308,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,24.727699200999268
regular,50,50,29,1.5908381533277465,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,24.82450161199995
e-singular,50,50,29,1.267600182317494,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,29.263095678000354
singular1,50,50,29,0.9194952826530546,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,29.74548236999999
singular2,50,50,29,1.0621569819735068,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,29.42913299199972
regular,50,50,29,1.443664135665602,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,41.37446944800013
e-singular,50,50,29,1.3643582196634747,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,39.05790378700021
singular1,50,50,29,1.0789562664330834,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,41.36617859200032
singular2,50,50,29,0.9958724584256874,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,48.66624157899969
regular,250,250,29,1.3574823091041144,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,49.19128935699973
e-singular,250,250,29,2.019770230637283,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,47.74383139800011
singular1,250,250,29,1.5648677222371108,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,51.39971484700072
singular2,250,250,29,1.1527735252326003,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,48.89818203300001
regular,250,250,29,1.538803431728309,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,38.46401381299984
e-singular,250,250,29,1.5086258399585033,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,38.78392010600055
singular1,250,250,29,1.321653195419815,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,44.46354261600027
singular2,250,250,29,0.984945734509052,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,38.35823626799993
regular,250,250,29,1.492397461175126,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,34.90461747500012
e-singular,250,250,29,1.471065327588362,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,37.771179837999625
singular1,250,250,29,1.118755158760169,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,41.6859672519995
singular2,250,250,29,0.8468947660215875,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,39.24141194399999
regular,5000,5000,29,1.5794003507063965,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,65.32542332899993
e-singular,5000,5000,29,2.222352499419403,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,76.0611915770005
singular1,5000,5000,29,0.2295540218018611,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,169.46455683800014
singular2,5000,5000,29,0.5837531003625234,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,156.64922141700026
regular,5000,5000,29,1.5008121462867765,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,62.561805330000425
e-singular,5000,5000,29,1.3421516755086669,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,78.53442466699926
singular1,5000,5000,29,0.742132017644872,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,207.7427872419994
singular2,5000,5000,29,0.8771950349315313,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,140.79225819400017
regular,5000,5000,29,1.530895168090432,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,114.44824067700029
e-singular,5000,5000,29,1.5615362932022605,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,89.20317908499965
singular1,5000,5000,29,0.7648155966308108,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,178.96807235699998
singular2,5000,5000,29,0.8461883712106777,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,184.9619491109997
regular,50,50,30,1.9417718660177945,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,23.89120370100045
e-singular,50,50,30,2.2782109781805606,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,24.93281140999989
singular1,50,50,30,1.193296219335907,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,26.27214318999995
singular2,50,50,30,0.7078255372781492,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,28.544604298000195
regular,50,50,30,1.192643133491393,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,28.39343163600006
e-singular,50,50,30,1.1263683152082178,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,30.24227870200048
singular1,50,50,30,1.1720567782187166,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,30.131095498999457
singular2,50,50,30,1.0821783496887185,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,28.43583892700008
regular,50,50,30,1.3578206206533403,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,31.5943815669998
e-singular,50,50,30,1.0320174048418695,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,35.73422775000017
singular1,50,50,30,1.0427504607658036,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,38.41170625700033
singular2,50,50,30,1.0559532439913908,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,34.38491025100029
regular,250,250,30,1.934245532363143,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,38.24513740900056
e-singular,250,250,30,1.921878175666332,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,38.35259113500069
singular1,250,250,30,1.0023442718820283,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,38.440600660999735
singular2,250,250,30,0.8544182695366076,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,37.77162810300069
regular,250,250,30,1.4654167998462986,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,51.09528704500008
e-singular,250,250,30,1.7317199346037262,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,55.55731225399995
singular1,250,250,30,0.9775771417510024,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,56.44841338100014
singular2,250,250,30,0.9046207059481812,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,54.69339511399994
regular,250,250,30,1.497232270007408,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,51.6450245420001
e-singular,250,250,30,1.574849799813104,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,49.16760928900021
singular1,250,250,30,0.9475694678899692,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,56.554918129000725
singular2,250,250,30,0.869454259991968,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,53.9433823039999
regular,5000,5000,30,1.2090841243037962,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,66.14167387100042
e-singular,5000,5000,30,0.5652192337374107,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,91.30158653000036
singular1,5000,5000,30,0.9252626638751358,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,159.61584336100077
singular2,5000,5000,30,0.6650068396445502,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,156.21329118199992
regular,5000,5000,30,1.580842423500428,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,72.26340774600067
e-singular,5000,5000,30,1.4371948326172812,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,102.09440127400012
singular1,5000,5000,30,0.7376066461333785,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,164.69037812400074
singular2,5000,5000,30,0.9750228539475444,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,189.8315680660008
regular,5000,5000,30,1.52146337227839,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,86.36952075699992
e-singular,5000,5000,30,1.4602447648872976,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,83.18797915800042
singular1,5000,5000,30,0.9088959763726332,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,186.2544896080008
singular2,5000,5000,30,0.8878637397990364,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,167.29488501600008
regular,50,50,31,2.1159763311357143,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,26.5804874330006
e-singular,50,50,31,1.107386686272741,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,26.2900680369994
singular1,50,50,31,0.95376256726881,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,29.11057782199987
singular2,50,50,31,1.2719534072872678,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,26.985754024000016
regular,50,50,31,1.350634144176707,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,26.017741296000167
e-singular,50,50,31,1.3394052773506853,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,27.87320860799992
singular1,50,50,31,1.112337100097022,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,28.10168439399968
singular2,50,50,31,0.9220207184169018,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,42.8404582940002
regular,50,50,31,1.4623900507073695,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,49.11335642900031
e-singular,50,50,31,1.4760209013509409,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,48.71484387499913
singular1,50,50,31,1.2624180066553257,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,48.728734256999815
singular2,50,50,31,1.0779263056340764,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,47.25145023799996
regular,250,250,31,0.9082009140745172,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,45.763440219000586
e-singular,250,250,31,1.128467926330031,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,44.61344104099953
singular1,250,250,31,0.9949998286941828,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,46.43120335399999
singular2,250,250,31,1.843470849649828,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,37.27358854799968
regular,250,250,31,1.3509390662582224,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,29.548097417000463
e-singular,250,250,31,1.2804341736933722,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,31.156488308000007
singular1,250,250,31,0.9952878834965186,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,43.36133667000013
singular2,250,250,31,0.990085422808333,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,53.59164388299996
regular,250,250,31,1.5457482557513924,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,37.10804647999976
e-singular,250,250,31,1.5099459197959566,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,45.95848991999992
singular1,250,250,31,1.0087116202413051,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,47.66114543899948
singular2,250,250,31,0.8668272727849751,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,49.625633656999526
regular,5000,5000,31,1.296081606194018,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,103.08182776499962
e-singular,5000,5000,31,1.7959998283132288,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,101.4483021850001
singular1,5000,5000,31,1.2657037262506172,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,212.58622335200016
singular2,5000,5000,31,0.852790447161967,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,185.44380661600007
regular,5000,5000,31,1.427445636737402,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,76.98475933200007
e-singular,5000,5000,31,1.5343521101006408,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,88.41638370500004
singular1,5000,5000,31,0.8822129813767834,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,234.661033935
singular2,5000,5000,31,0.8834158597002343,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,180.89708806
regular,5000,5000,31,1.494670482727425,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,83.27557011800036
e-singular,5000,5000,31,1.4195445517900214,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",6,96.78267850200064
singular1,5000,5000,31,0.8954799882891984,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,225.312470805
singular2,5000,5000,31,0.8831948298121575,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,183.7542792889999
regular,50,50,32,1.4056926673075842,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,46.508065355000326
e-singular,50,50,32,1.872313204228776,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,45.92320082300012
singular1,50,50,32,1.989259639877728,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,46.664708294000775
singular2,50,50,32,0.4160897085571746,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,47.86474763899969
regular,50,50,32,1.4211557335795757,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,50.66457540400006
e-singular,50,50,32,1.6944267050456503,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",7,51.584228439999606
singular1,50,50,32,1.19475164861997,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,49.9961643659999
singular2,50,50,32,0.795873110759694,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,46.38062869700025
regular,50,50,32,1.416284135344126,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,26.20474499100056
e-singular,50,50,32,1.5315895942509492,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,27.63998122700013
singular1,50,50,32,1.0689093514393608,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,28.51128757999959
singular2,50,50,32,0.9171482316985632,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,50.92305141499946
regular,250,250,32,1.7330612117989166,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,57.4740610179997
e-singular,250,250,32,0.3008840125250189,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,45.65468590699948
singular1,250,250,32,1.3835022596910134,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,60.0392498250003
singular2,250,250,32,1.301414931724954,"c=1,d=0.1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,65.65219128099943
regular,250,250,32,1.5047354895606972,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,67.42256858000019
e-singular,250,250,32,1.4674466631984353,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,65.75849665199985
singular1,250,250,32,1.0962128489746514,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",9,65.84557590700024
singular2,250,250,32,0.9551726885445638,"c=1,d=1",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,50.7941738290001
regular,250,250,32,1.4250538758446183,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",5,42.28505190099986
e-singular,250,250,32,1.5117860832441812,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",8,36.59957992900036
singular1,250,250,32,0.9395261993735728,"c=1,d=10",watanabe,2,1500,2500,0.0,0,0,"[0, 0, 0, 0]",10,52.02379918800034
