ctrial,cFE,cbeta,cm,cn,cchain_size,cname
21,377.77016118837,0.181111487498706,10,250,6000,naiveBIC(10)
21,1424.7357326151,0.144764827301084,-1,1000,6000,AFE
21,1424.77023170739,0.144764827301084,0,1000,6000,WBIC
21,1424.99782013412,0.144764827301084,1,1000,6000,naiveBIC(1)
21,1424.61322318075,0.144764827301084,10,1000,6000,naiveBIC(10)
22,152.843448094026,0.217147240951626,-1,100,6000,AFE
22,152.555298662696,0.217147240951626,0,100,6000,WBIC
22,152.433938094472,0.217147240951626,1,100,6000,naiveBIC(1)
22,152.542209747172,0.217147240951626,10,100,6000,naiveBIC(10)
22,378.174150855143,0.181111487498706,-1,250,6000,AFE
22,378.56424415175,0.181111487498706,0,250,6000,WBIC
22,377.738212736316,0.181111487498706,1,250,6000,naiveBIC(1)
22,377.784688547865,0.181111487498706,10,250,6000,naiveBIC(10)
22,1424.73573293199,0.144764827301084,-1,1000,6000,AFE
22,1424.45916436821,0.144764827301084,0,1000,6000,WBIC
22,1424.28359310529,0.144764827301084,1,1000,6000,naiveBIC(1)
22,1424.66363097826,0.144764827301084,10,1000,6000,naiveBIC(10)
23,152.843471143971,0.217147240951626,-1,100,6000,AFE
23,152.695301203189,0.217147240951626,0,100,6000,WBIC
23,152.568674445186,0.217147240951626,1,100,6000,naiveBIC(1)
23,152.488714633156,0.217147240951626,10,100,6000,naiveBIC(10)
23,378.174089318468,0.181111487498706,-1,250,6000,AFE
23,378.307107269509,0.181111487498706,0,250,6000,WBIC
23,377.851176461658,0.181111487498706,1,250,6000,naiveBIC(1)
23,377.743051481493,0.181111487498706,10,250,6000,naiveBIC(10)
23,1424.73573331386,0.144764827301084,-1,1000,6000,AFE
23,1424.80767440368,0.144764827301084,0,1000,6000,WBIC
23,1424.83167480225,0.144764827301084,1,1000,6000,naiveBIC(1)
23,1424.88052159392,0.144764827301084,10,1000,6000,naiveBIC(10)
24,152.843529112893,0.217147240951626,-1,100,6000,AFE
24,152.406030894734,0.217147240951626,0,100,6000,WBIC
24,152.477772262283,0.217147240951626,1,100,6000,naiveBIC(1)
24,152.452394000239,0.217147240951626,10,100,6000,naiveBIC(10)
24,378.174045802885,0.181111487498706,-1,250,6000,AFE
24,378.561138028064,0.181111487498706,0,250,6000,WBIC
24,377.987129633351,0.181111487498706,1,250,6000,naiveBIC(1)
24,377.940123940545,0.181111487498706,10,250,6000,naiveBIC(10)
24,1424.73573330751,0.144764827301084,-1,1000,6000,AFE
24,1424.58603753684,0.144764827301084,0,1000,6000,WBIC
24,1424.78290845992,0.144764827301084,1,1000,6000,naiveBIC(1)
24,1424.75303924966,0.144764827301084,10,1000,6000,naiveBIC(10)
25,152.84351296906,0.217147240951626,-1,100,6000,AFE
25,152.790273566483,0.217147240951626,0,100,6000,WBIC
25,152.273032790987,0.217147240951626,1,100,6000,naiveBIC(1)
25,152.395586845069,0.217147240951626,10,100,6000,naiveBIC(10)
25,378.174182091019,0.181111487498706,-1,250,6000,AFE
25,378.264040978,0.181111487498706,0,250,6000,WBIC
25,377.724994491063,0.181111487498706,1,250,6000,naiveBIC(1)
25,377.828553402252,0.181111487498706,10,250,6000,naiveBIC(10)
25,1424.73573376108,0.144764827301084,-1,1000,6000,AFE
25,1424.77599767116,0.144764827301084,0,1000,6000,WBIC
25,1424.65423224038,0.144764827301084,1,1000,6000,naiveBIC(1)
25,1424.79365722281,0.144764827301084,10,1000,6000,naiveBIC(10)
26,152.843519427999,0.217147240951626,-1,100,6000,AFE
26,152.545017390759,0.217147240951626,0,100,6000,WBIC
26,152.381044745741,0.217147240951626,1,100,6000,naiveBIC(1)
26,152.524470722728,0.217147240951626,10,100,6000,naiveBIC(10)
26,378.174003565399,0.181111487498706,-1,250,6000,AFE
26,378.174945466081,0.181111487498706,0,250,6000,WBIC
26,377.737726684482,0.181111487498706,1,250,6000,naiveBIC(1)
26,377.891440809039,0.181111487498706,10,250,6000,naiveBIC(10)
26,1424.73573368876,0.144764827301084,-1,1000,6000,AFE
26,1424.87305033819,0.144764827301084,0,1000,6000,WBIC
26,1424.39377273343,0.144764827301084,1,1000,6000,naiveBIC(1)
26,1424.8172598133,0.144764827301084,10,1000,6000,naiveBIC(10)
27,152.843641601642,0.217147240951626,-1,100,6000,AFE
27,152.648946675543,0.217147240951626,0,100,6000,WBIC
27,152.452801197489,0.217147240951626,1,100,6000,naiveBIC(1)
27,152.489754281348,0.217147240951626,10,100,6000,naiveBIC(10)
27,378.174201767792,0.181111487498706,-1,250,6000,AFE
27,378.3591974874,0.181111487498706,0,250,6000,WBIC
27,377.824354556483,0.181111487498706,1,250,6000,naiveBIC(1)
27,377.656450293205,0.181111487498706,10,250,6000,naiveBIC(10)
27,1424.73573352081,0.144764827301084,-1,1000,6000,AFE
27,1424.77457979693,0.144764827301084,0,1000,6000,WBIC
27,1424.40904331641,0.144764827301084,1,1000,6000,naiveBIC(1)
27,1424.73081411004,0.144764827301084,10,1000,6000,naiveBIC(10)
28,152.843470265804,0.217147240951626,-1,100,6000,AFE
28,152.54709405373,0.217147240951626,0,100,6000,WBIC
28,152.312711767414,0.217147240951626,1,100,6000,naiveBIC(1)
28,152.465831089862,0.217147240951626,10,100,6000,naiveBIC(10)
28,378.174143169783,0.181111487498706,-1,250,6000,AFE
28,378.328416527603,0.181111487498706,0,250,6000,WBIC
28,378.112636591691,0.181111487498706,1,250,6000,naiveBIC(1)
28,377.65863959037,0.181111487498706,10,250,6000,naiveBIC(10)
28,1424.73573332469,0.144764827301084,-1,1000,6000,AFE
28,1424.54351314404,0.144764827301084,0,1000,6000,WBIC
28,1424.68477655241,0.144764827301084,1,1000,6000,naiveBIC(1)
28,1424.62282825636,0.144764827301084,10,1000,6000,naiveBIC(10)
29,152.843611666987,0.217147240951626,-1,100,6000,AFE
29,152.668789835469,0.217147240951626,0,100,6000,WBIC
29,152.343298508952,0.217147240951626,1,100,6000,naiveBIC(1)
29,152.440519229663,0.217147240951626,10,100,6000,naiveBIC(10)
29,378.174061855457,0.181111487498706,-1,250,6000,AFE
29,378.486160295366,0.181111487498706,0,250,6000,WBIC
29,378.251476424839,0.181111487498706,1,250,6000,naiveBIC(1)
29,377.871857855325,0.181111487498706,10,250,6000,naiveBIC(10)
29,1424.73573324487,0.144764827301084,-1,1000,6000,AFE
29,1424.59732985419,0.144764827301084,0,1000,6000,WBIC
29,1424.37676925715,0.144764827301084,1,1000,6000,naiveBIC(1)
29,1424.69693378437,0.144764827301084,10,1000,6000,naiveBIC(10)
30,152.843560641739,0.217147240951626,-1,100,6000,AFE
30,152.618997596143,0.217147240951626,0,100,6000,WBIC
30,152.633548583918,0.217147240951626,1,100,6000,naiveBIC(1)
30,152.42666408257,0.217147240951626,10,100,6000,naiveBIC(10)
30,378.174290874504,0.181111487498706,-1,250,6000,AFE
30,378.387694079769,0.181111487498706,0,250,6000,WBIC
30,377.93012038915,0.181111487498706,1,250,6000,naiveBIC(1)
30,377.769351785068,0.181111487498706,10,250,6000,naiveBIC(10)
30,1424.73573275187,0.144764827301084,-1,1000,6000,AFE
30,1424.42916375157,0.144764827301084,0,1000,6000,WBIC
30,1424.7894150089,0.144764827301084,1,1000,6000,naiveBIC(1)
30,1424.68265465523,0.144764827301084,10,1000,6000,naiveBIC(10)
31,152.843592394858,0.217147240951626,-1,100,6000,AFE
31,152.632054299448,0.217147240951626,0,100,6000,WBIC
31,152.447391135714,0.217147240951626,1,100,6000,naiveBIC(1)
31,152.474867519493,0.217147240951626,10,100,6000,naiveBIC(10)
31,378.174089791564,0.181111487498706,-1,250,6000,AFE
31,378.351531246114,0.181111487498706,0,250,6000,WBIC
31,377.553849836097,0.181111487498706,1,250,6000,naiveBIC(1)
31,377.925420578962,0.181111487498706,10,250,6000,naiveBIC(10)
31,1424.7357328277,0.144764827301084,-1,1000,6000,AFE
31,1424.6138079752,0.144764827301084,0,1000,6000,WBIC
31,1424.71194155047,0.144764827301084,1,1000,6000,naiveBIC(1)
31,1424.65826342064,0.144764827301084,10,1000,6000,naiveBIC(10)
32,152.843546899787,0.217147240951626,-1,100,6000,AFE
32,152.636156332187,0.217147240951626,0,100,6000,WBIC
32,152.33063839051,0.217147240951626,1,100,6000,naiveBIC(1)
32,152.377194762481,0.217147240951626,10,100,6000,naiveBIC(10)
32,378.17408317109,0.181111487498706,-1,250,6000,AFE
32,378.375463701176,0.181111487498706,0,250,6000,WBIC
32,377.711483463816,0.181111487498706,1,250,6000,naiveBIC(1)
32,377.85137575263,0.181111487498706,10,250,6000,naiveBIC(10)
32,1424.73573271866,0.144764827301084,-1,1000,6000,AFE
32,1424.7749329517,0.144764827301084,0,1000,6000,WBIC
32,1424.63781397779,0.144764827301084,1,1000,6000,naiveBIC(1)
32,1424.83027059198,0.144764827301084,10,1000,6000,naiveBIC(10)
33,152.843422176117,0.217147240951626,-1,100,6000,AFE
33,152.70029893662,0.217147240951626,0,100,6000,WBIC
33,152.522715725861,0.217147240951626,1,100,6000,naiveBIC(1)
33,152.453832126476,0.217147240951626,10,100,6000,naiveBIC(10)
33,378.174085780035,0.181111487498706,-1,250,6000,AFE
33,378.248396713162,0.181111487498706,0,250,6000,WBIC
33,377.767107466886,0.181111487498706,1,250,6000,naiveBIC(1)
33,377.908963577973,0.181111487498706,10,250,6000,naiveBIC(10)
33,1424.73573741393,0.144764827301084,-1,1000,6000,AFE
33,1424.79706985453,0.144764827301084,0,1000,6000,WBIC
33,1424.35702075866,0.144764827301084,1,1000,6000,naiveBIC(1)
33,1424.76601986968,0.144764827301084,10,1000,6000,naiveBIC(10)
34,152.843526377626,0.217147240951626,-1,100,6000,AFE
34,152.69898929554,0.217147240951626,0,100,6000,WBIC
34,152.400452780147,0.217147240951626,1,100,6000,naiveBIC(1)
34,152.42971810071,0.217147240951626,10,100,6000,naiveBIC(10)
34,378.174341035932,0.181111487498706,-1,250,6000,AFE
34,378.440482190539,0.181111487498706,0,250,6000,WBIC
34,377.767342357953,0.181111487498706,1,250,6000,naiveBIC(1)
34,377.873882128252,0.181111487498706,10,250,6000,naiveBIC(10)
34,1424.73573283337,0.144764827301084,-1,1000,6000,AFE
34,1424.5966828222,0.144764827301084,0,1000,6000,WBIC
34,1424.33450001689,0.144764827301084,1,1000,6000,naiveBIC(1)
34,1424.81724027761,0.144764827301084,10,1000,6000,naiveBIC(10)
35,152.843526016874,0.217147240951626,-1,100,6000,AFE
35,152.578456460443,0.217147240951626,0,100,6000,WBIC
35,152.394265000206,0.217147240951626,1,100,6000,naiveBIC(1)
35,152.596029463142,0.217147240951626,10,100,6000,naiveBIC(10)
35,378.174128096246,0.181111487498706,-1,250,6000,AFE
35,378.305808161558,0.181111487498706,0,250,6000,WBIC
35,377.767384287788,0.181111487498706,1,250,6000,naiveBIC(1)
35,377.880417523767,0.181111487498706,10,250,6000,naiveBIC(10)
35,1424.73573277372,0.144764827301084,-1,1000,6000,AFE
35,1424.47469701478,0.144764827301084,0,1000,6000,WBIC
35,1424.41747596182,0.144764827301084,1,1000,6000,naiveBIC(1)
35,1424.88177392403,0.144764827301084,10,1000,6000,naiveBIC(10)
36,152.843539365415,0.217147240951626,-1,100,6000,AFE
36,152.55548181058,0.217147240951626,0,100,6000,WBIC
36,152.448620328392,0.217147240951626,1,100,6000,naiveBIC(1)
36,152.539207503176,0.217147240951626,10,100,6000,naiveBIC(10)
36,378.174204439041,0.181111487498706,-1,250,6000,AFE
36,378.375296919404,0.181111487498706,0,250,6000,WBIC
36,377.914860258315,0.181111487498706,1,250,6000,naiveBIC(1)
36,377.818840339099,0.181111487498706,10,250,6000,naiveBIC(10)
36,1424.73573363834,0.144764827301084,-1,1000,6000,AFE
36,1424.79396570348,0.144764827301084,0,1000,6000,WBIC
36,1424.95835234027,0.144764827301084,1,1000,6000,naiveBIC(1)
36,1424.70558464055,0.144764827301084,10,1000,6000,naiveBIC(10)
37,152.843521130104,0.217147240951626,-1,100,6000,AFE
37,152.556663081415,0.217147240951626,0,100,6000,WBIC
37,152.446853022974,0.217147240951626,1,100,6000,naiveBIC(1)
37,152.397007795184,0.217147240951626,10,100,6000,naiveBIC(10)
37,378.174166790424,0.181111487498706,-1,250,6000,AFE
37,378.514737030742,0.181111487498706,0,250,6000,WBIC
37,377.515536913953,0.181111487498706,1,250,6000,naiveBIC(1)
37,377.746026080307,0.181111487498706,10,250,6000,naiveBIC(10)
37,1424.73573300818,0.144764827301084,-1,1000,6000,AFE
37,1424.93271905259,0.144764827301084,0,1000,6000,WBIC
37,1425.11594951676,0.144764827301084,1,1000,6000,naiveBIC(1)
37,1424.57962385916,0.144764827301084,10,1000,6000,naiveBIC(10)
38,152.843541795283,0.217147240951626,-1,100,6000,AFE
38,152.564698658196,0.217147240951626,0,100,6000,WBIC
38,152.647527462803,0.217147240951626,1,100,6000,naiveBIC(1)
38,152.52141892327,0.217147240951626,10,100,6000,naiveBIC(10)
38,378.174114338588,0.181111487498706,-1,250,6000,AFE
38,378.369583467105,0.181111487498706,0,250,6000,WBIC
38,377.8116077915,0.181111487498706,1,250,6000,naiveBIC(1)
38,377.784356392907,0.181111487498706,10,250,6000,naiveBIC(10)
38,1424.7357335072,0.144764827301084,-1,1000,6000,AFE
38,1424.92049395036,0.144764827301084,0,1000,6000,WBIC
38,1424.28564572937,0.144764827301084,1,1000,6000,naiveBIC(1)
38,1424.67369523477,0.144764827301084,10,1000,6000,naiveBIC(10)
39,152.843465679989,0.217147240951626,-1,100,6000,AFE
39,152.664983845953,0.217147240951626,0,100,6000,WBIC
39,152.510516676116,0.217147240951626,1,100,6000,naiveBIC(1)
39,152.41573868938,0.217147240951626,10,100,6000,naiveBIC(10)
39,378.17410095012,0.181111487498706,-1,250,6000,AFE
39,378.498966551878,0.181111487498706,0,250,6000,WBIC
39,377.864242543395,0.181111487498706,1,250,6000,naiveBIC(1)
39,377.836360622208,0.181111487498706,10,250,6000,naiveBIC(10)
39,1424.73573327145,0.144764827301084,-1,1000,6000,AFE
39,1424.66061613901,0.144764827301084,0,1000,6000,WBIC
39,1424.87364397013,0.144764827301084,1,1000,6000,naiveBIC(1)
39,1424.81392121561,0.144764827301084,10,1000,6000,naiveBIC(10)
40,152.843500721314,0.217147240951626,-1,100,6000,AFE
40,152.649936843654,0.217147240951626,0,100,6000,WBIC
40,152.425660845135,0.217147240951626,1,100,6000,naiveBIC(1)
40,152.493111905712,0.217147240951626,10,100,6000,naiveBIC(10)
40,378.174091417863,0.181111487498706,-1,250,6000,AFE
40,378.411117762533,0.181111487498706,0,250,6000,WBIC
40,377.651137499101,0.181111487498706,1,250,6000,naiveBIC(1)
40,377.734460855272,0.181111487498706,10,250,6000,naiveBIC(10)
40,1424.73573329657,0.144764827301084,-1,1000,6000,AFE
40,1424.8623873109,0.144764827301084,0,1000,6000,WBIC
40,1424.91032857071,0.144764827301084,1,1000,6000,naiveBIC(1)
40,1424.71966748397,0.144764827301084,10,1000,6000,naiveBIC(10)
41,152.843519441863,0.217147240951626,-1,100,6000,AFE
41,152.628619223958,0.217147240951626,0,100,6000,WBIC
41,152.83836015706,0.217147240951626,1,100,6000,naiveBIC(1)
41,152.473015802664,0.217147240951626,10,100,6000,naiveBIC(10)
41,378.174237888517,0.181111487498706,-1,250,6000,AFE
41,378.251244225535,0.181111487498706,0,250,6000,WBIC
41,377.855968695282,0.181111487498706,1,250,6000,naiveBIC(1)
41,377.766861541099,0.181111487498706,10,250,6000,naiveBIC(10)
41,1424.73573320598,0.144764827301084,-1,1000,6000,AFE
41,1424.62173897874,0.144764827301084,0,1000,6000,WBIC
41,1424.59755978587,0.144764827301084,1,1000,6000,naiveBIC(1)
41,1424.8144767744,0.144764827301084,10,1000,6000,naiveBIC(10)
42,152.843542919101,0.217147240951626,-1,100,6000,AFE
42,152.713686899822,0.217147240951626,0,100,6000,WBIC
42,152.501319820194,0.217147240951626,1,100,6000,naiveBIC(1)
42,152.468488676619,0.217147240951626,10,100,6000,naiveBIC(10)
42,378.174158458582,0.181111487498706,-1,250,6000,AFE
42,378.391503903623,0.181111487498706,0,250,6000,WBIC
42,377.358727447607,0.181111487498706,1,250,6000,naiveBIC(1)
42,377.736287504219,0.181111487498706,10,250,6000,naiveBIC(10)
42,1424.73573540758,0.144764827301084,-1,1000,6000,AFE
42,1424.52586297783,0.144764827301084,0,1000,6000,WBIC
42,1424.68074518027,0.144764827301084,1,1000,6000,naiveBIC(1)
42,1424.77734473216,0.144764827301084,10,1000,6000,naiveBIC(10)
43,152.843536435819,0.217147240951626,-1,100,6000,AFE
43,152.634195086643,0.217147240951626,0,100,6000,WBIC
43,152.245037151758,0.217147240951626,1,100,6000,naiveBIC(1)
43,152.490310991418,0.217147240951626,10,100,6000,naiveBIC(10)
43,378.174140963137,0.181111487498706,-1,250,6000,AFE
43,378.291222099667,0.181111487498706,0,250,6000,WBIC
43,377.789825198586,0.181111487498706,1,250,6000,naiveBIC(1)
43,377.876825183099,0.181111487498706,10,250,6000,naiveBIC(10)
43,1424.73573330427,0.144764827301084,-1,1000,6000,AFE
43,1424.73696094763,0.144764827301084,0,1000,6000,WBIC
43,1425.24069973586,0.144764827301084,1,1000,6000,naiveBIC(1)
43,1424.67963760215,0.144764827301084,10,1000,6000,naiveBIC(10)
44,152.843468937231,0.217147240951626,-1,100,6000,AFE
44,152.577682511063,0.217147240951626,0,100,6000,WBIC
44,152.592237935409,0.217147240951626,1,100,6000,naiveBIC(1)
44,152.513035389317,0.217147240951626,10,100,6000,naiveBIC(10)
44,378.174155466515,0.181111487498706,-1,250,6000,AFE
44,378.241819078958,0.181111487498706,0,250,6000,WBIC
44,377.335400203534,0.181111487498706,1,250,6000,naiveBIC(1)
44,377.769924121418,0.181111487498706,10,250,6000,naiveBIC(10)
44,1424.73573488833,0.144764827301084,-1,1000,6000,AFE
44,1424.86115664218,0.144764827301084,0,1000,6000,WBIC
44,1424.89375729353,0.144764827301084,1,1000,6000,naiveBIC(1)
44,1424.7216011182,0.144764827301084,10,1000,6000,naiveBIC(10)
45,152.843586342531,0.217147240951626,-1,100,6000,AFE
45,152.768756749049,0.217147240951626,0,100,6000,WBIC
45,152.799495354285,0.217147240951626,1,100,6000,naiveBIC(1)
45,152.546742243469,0.217147240951626,10,100,6000,naiveBIC(10)
45,378.174054505859,0.181111487498706,-1,250,6000,AFE
45,378.412787951129,0.181111487498706,0,250,6000,WBIC
45,377.381505106363,0.181111487498706,1,250,6000,naiveBIC(1)
45,377.875049620569,0.181111487498706,10,250,6000,naiveBIC(10)
45,1424.73573380996,0.144764827301084,-1,1000,6000,AFE
45,1424.55387617064,0.144764827301084,0,1000,6000,WBIC
45,1424.62976250424,0.144764827301084,1,1000,6000,naiveBIC(1)
45,1424.6784035688,0.144764827301084,10,1000,6000,naiveBIC(10)
46,152.843527902816,0.217147240951626,-1,100,6000,AFE
46,152.672760088245,0.217147240951626,0,100,6000,WBIC
46,152.335617721208,0.217147240951626,1,100,6000,naiveBIC(1)
46,152.498986248306,0.217147240951626,10,100,6000,naiveBIC(10)
46,378.174205685592,0.181111487498706,-1,250,6000,AFE
46,378.391728080287,0.181111487498706,0,250,6000,WBIC
46,378.052783609332,0.181111487498706,1,250,6000,naiveBIC(1)
46,377.789705898978,0.181111487498706,10,250,6000,naiveBIC(10)
46,1424.73573242219,0.144764827301084,-1,1000,6000,AFE
46,1424.4461084072,0.144764827301084,0,1000,6000,WBIC
46,1424.58763850793,0.144764827301084,1,1000,6000,naiveBIC(1)
46,1424.76368936989,0.144764827301084,10,1000,6000,naiveBIC(10)
47,152.843527613409,0.217147240951626,-1,100,6000,AFE
47,152.634291481292,0.217147240951626,0,100,6000,WBIC
47,152.811809140646,0.217147240951626,1,100,6000,naiveBIC(1)
47,152.44733639269,0.217147240951626,10,100,6000,naiveBIC(10)
47,378.174089452427,0.181111487498706,-1,250,6000,AFE
47,378.329810304015,0.181111487498706,0,250,6000,WBIC
47,377.873188973797,0.181111487498706,1,250,6000,naiveBIC(1)
47,377.742166694539,0.181111487498706,10,250,6000,naiveBIC(10)
47,1424.73573331085,0.144764827301084,-1,1000,6000,AFE
47,1424.57145689298,0.144764827301084,0,1000,6000,WBIC
47,1424.38278195986,0.144764827301084,1,1000,6000,naiveBIC(1)
47,1424.83871016266,0.144764827301084,10,1000,6000,naiveBIC(10)
48,152.843502358994,0.217147240951626,-1,100,6000,AFE
48,152.563655251787,0.217147240951626,0,100,6000,WBIC
48,152.525340502793,0.217147240951626,1,100,6000,naiveBIC(1)
48,152.449369471465,0.217147240951626,10,100,6000,naiveBIC(10)
48,378.17403660338,0.181111487498706,-1,250,6000,AFE
48,378.571408032288,0.181111487498706,0,250,6000,WBIC
48,377.498060545951,0.181111487498706,1,250,6000,naiveBIC(1)
48,378.059215418214,0.181111487498706,10,250,6000,naiveBIC(10)
48,1424.73573291053,0.144764827301084,-1,1000,6000,AFE
48,1424.81591855561,0.144764827301084,0,1000,6000,WBIC
48,1424.9913614461,0.144764827301084,1,1000,6000,naiveBIC(1)
48,1424.77632182271,0.144764827301084,10,1000,6000,naiveBIC(10)
49,152.843529682472,0.217147240951626,-1,100,6000,AFE
49,152.540991533892,0.217147240951626,0,100,6000,WBIC
49,152.350908174348,0.217147240951626,1,100,6000,naiveBIC(1)
49,152.417599487995,0.217147240951626,10,100,6000,naiveBIC(10)
49,378.174100829143,0.181111487498706,-1,250,6000,AFE
49,378.322935138911,0.181111487498706,0,250,6000,WBIC
49,378.071371973142,0.181111487498706,1,250,6000,naiveBIC(1)
49,377.830501266418,0.181111487498706,10,250,6000,naiveBIC(10)
49,1424.73573287404,0.144764827301084,-1,1000,6000,AFE
49,1424.68585740121,0.144764827301084,0,1000,6000,WBIC
49,1424.89060285676,0.144764827301084,1,1000,6000,naiveBIC(1)
49,1424.80336679319,0.144764827301084,10,1000,6000,naiveBIC(10)
50,152.843535154478,0.217147240951626,-1,100,6000,AFE
50,152.538560525323,0.217147240951626,0,100,6000,WBIC
50,152.505233011896,0.217147240951626,1,100,6000,naiveBIC(1)
50,152.450891205416,0.217147240951626,10,100,6000,naiveBIC(10)
50,378.174148361566,0.181111487498706,-1,250,6000,AFE
50,378.34885596428,0.181111487498706,0,250,6000,WBIC
50,377.790891853509,0.181111487498706,1,250,6000,naiveBIC(1)
50,377.779429139479,0.181111487498706,10,250,6000,naiveBIC(10)
50,1424.73573315138,0.144764827301084,-1,1000,6000,AFE
50,1424.69733149042,0.144764827301084,0,1000,6000,WBIC
50,1424.94195063041,0.144764827301084,1,1000,6000,naiveBIC(1)
50,1424.68182054376,0.144764827301084,10,1000,6000,naiveBIC(10)
51,152.843528078338,0.217147240951626,-1,100,6000,AFE
51,152.615827694906,0.217147240951626,0,100,6000,WBIC
51,152.46305529537,0.217147240951626,1,100,6000,naiveBIC(1)
51,152.441877263492,0.217147240951626,10,100,6000,naiveBIC(10)
51,378.174060983951,0.181111487498706,-1,250,6000,AFE
51,378.458702416298,0.181111487498706,0,250,6000,WBIC
51,377.722680839292,0.181111487498706,1,250,6000,naiveBIC(1)
51,377.754993967668,0.181111487498706,10,250,6000,naiveBIC(10)
51,1424.73573338209,0.144764827301084,-1,1000,6000,AFE
51,1424.9632731988,0.144764827301084,0,1000,6000,WBIC
51,1424.5065569453,0.144764827301084,1,1000,6000,naiveBIC(1)
51,1424.73525285978,0.144764827301084,10,1000,6000,naiveBIC(10)
52,152.843638892315,0.217147240951626,-1,100,6000,AFE
52,152.621253341246,0.217147240951626,0,100,6000,WBIC
52,152.298158943824,0.217147240951626,1,100,6000,naiveBIC(1)
52,152.575569567306,0.217147240951626,10,100,6000,naiveBIC(10)
52,378.174093749948,0.181111487498706,-1,250,6000,AFE
52,378.363577982369,0.181111487498706,0,250,6000,WBIC
52,378.118146643165,0.181111487498706,1,250,6000,naiveBIC(1)
52,377.76680345306,0.181111487498706,10,250,6000,naiveBIC(10)
52,1424.7357328552,0.144764827301084,-1,1000,6000,AFE
52,1424.91687702706,0.144764827301084,0,1000,6000,WBIC
52,1425.00972261991,0.144764827301084,1,1000,6000,naiveBIC(1)
52,1424.54123274211,0.144764827301084,10,1000,6000,naiveBIC(10)
53,152.843543440605,0.217147240951626,-1,100,6000,AFE
53,152.667776006536,0.217147240951626,0,100,6000,WBIC
53,152.3252399165,0.217147240951626,1,100,6000,naiveBIC(1)
53,152.451220104712,0.217147240951626,10,100,6000,naiveBIC(10)
53,378.174169026272,0.181111487498706,-1,250,6000,AFE
53,378.399543276126,0.181111487498706,0,250,6000,WBIC
53,377.469282652383,0.181111487498706,1,250,6000,naiveBIC(1)
53,377.876023043284,0.181111487498706,10,250,6000,naiveBIC(10)
53,1424.73573279737,0.144764827301084,-1,1000,6000,AFE
53,1424.51344956415,0.144764827301084,0,1000,6000,WBIC
53,1424.8491441492,0.144764827301084,1,1000,6000,naiveBIC(1)
53,1424.85629180512,0.144764827301084,10,1000,6000,naiveBIC(10)
54,152.843550148917,0.217147240951626,-1,100,6000,AFE
54,152.667506409846,0.217147240951626,0,100,6000,WBIC
54,152.528003328963,0.217147240951626,1,100,6000,naiveBIC(1)
54,152.291598711743,0.217147240951626,10,100,6000,naiveBIC(10)
54,378.174378468387,0.181111487498706,-1,250,6000,AFE
54,378.397272142081,0.181111487498706,0,250,6000,WBIC
54,377.568680605718,0.181111487498706,1,250,6000,naiveBIC(1)
54,377.727269005966,0.181111487498706,10,250,6000,naiveBIC(10)
54,1424.73573324206,0.144764827301084,-1,1000,6000,AFE
54,1424.83911690716,0.144764827301084,0,1000,6000,WBIC
54,1424.75476428995,0.144764827301084,1,1000,6000,naiveBIC(1)
54,1424.6563467053,0.144764827301084,10,1000,6000,naiveBIC(10)
55,152.84359045267,0.217147240951626,-1,100,6000,AFE
55,152.615672785877,0.217147240951626,0,100,6000,WBIC
55,152.526304927848,0.217147240951626,1,100,6000,naiveBIC(1)
55,152.412039607194,0.217147240951626,10,100,6000,naiveBIC(10)
55,378.174111500208,0.181111487498706,-1,250,6000,AFE
55,378.315928078854,0.181111487498706,0,250,6000,WBIC
55,377.803517683121,0.181111487498706,1,250,6000,naiveBIC(1)
55,377.72221987074,0.181111487498706,10,250,6000,naiveBIC(10)
55,1424.7357327717,0.144764827301084,-1,1000,6000,AFE
55,1424.76684480982,0.144764827301084,0,1000,6000,WBIC
55,1425.15940181598,0.144764827301084,1,1000,6000,naiveBIC(1)
55,1424.83171994946,0.144764827301084,10,1000,6000,naiveBIC(10)
56,152.843545167898,0.217147240951626,-1,100,6000,AFE
56,152.508622897252,0.217147240951626,0,100,6000,WBIC
56,152.478254840324,0.217147240951626,1,100,6000,naiveBIC(1)
56,152.447272807305,0.217147240951626,10,100,6000,naiveBIC(10)
56,378.17414060902,0.181111487498706,-1,250,6000,AFE
56,378.304841510124,0.181111487498706,0,250,6000,WBIC
56,377.482593420196,0.181111487498706,1,250,6000,naiveBIC(1)
56,377.856346548768,0.181111487498706,10,250,6000,naiveBIC(10)
56,1424.73573312427,0.144764827301084,-1,1000,6000,AFE
56,1424.82530164428,0.144764827301084,0,1000,6000,WBIC
56,1424.77947227553,0.144764827301084,1,1000,6000,naiveBIC(1)
56,1424.69925278403,0.144764827301084,10,1000,6000,naiveBIC(10)
57,152.843511370204,0.217147240951626,-1,100,6000,AFE
57,152.77488978197,0.217147240951626,0,100,6000,WBIC
57,152.809066446375,0.217147240951626,1,100,6000,naiveBIC(1)
57,152.56140056331,0.217147240951626,10,100,6000,naiveBIC(10)
57,378.174205437109,0.181111487498706,-1,250,6000,AFE
57,378.342979604233,0.181111487498706,0,250,6000,WBIC
57,377.503615707706,0.181111487498706,1,250,6000,naiveBIC(1)
57,377.722877649896,0.181111487498706,10,250,6000,naiveBIC(10)
57,1424.73573322165,0.144764827301084,-1,1000,6000,AFE
