ctrial,cFE,cbeta,cm,cn,cchain_size,cname
4,77.6710467448583,0.255622218635331,-1,50,10000,AFE
5,77.6702732786806,0.255622218635331,-1,50,10000,AFE
6,78.9603765876532,0.255622218635331,-1,50,10000,AFE
7,77.6622691588914,0.255622218635331,-1,50,10000,AFE
8,77.6709425365374,0.255622218635331,-1,50,10000,AFE
9,77.662226991861,0.255622218635331,-1,50,10000,AFE
10,77.6628289807089,0.255622218635331,-1,50,10000,AFE
1,76.6094313782568,0.255622218635331,0,50,10000,WBIC
2,76.7148919331359,0.255622218635331,0,50,10000,WBIC
3,76.6601773399325,0.255622218635331,0,50,10000,WBIC
4,76.5976713581859,0.255622218635331,0,50,10000,WBIC
5,76.609885841604,0.255622218635331,0,50,10000,WBIC
6,76.6610882948806,0.255622218635331,0,50,10000,WBIC
7,76.6681561266466,0.255622218635331,0,50,10000,WBIC
8,76.5921707657017,0.255622218635331,0,50,10000,WBIC
9,76.5931034288099,0.255622218635331,0,50,10000,WBIC
10,76.6850052168668,0.255622218635331,0,50,10000,WBIC
1,153.06246649718,0.217147240951626,-1,100,2000,AFE
2,158.668824989902,0.217147240951626,-1,100,2000,AFE
3,153.062357221417,0.217147240951626,-1,100,2000,AFE
4,153.06255413444,0.217147240951626,-1,100,2000,AFE
5,153.062547357394,0.217147240951626,-1,100,2000,AFE
6,153.062374983304,0.217147240951626,-1,100,2000,AFE
7,153.062474404844,0.217147240951626,-1,100,2000,AFE
8,153.062673515509,0.217147240951626,-1,100,2000,AFE
9,153.062327241809,0.217147240951626,-1,100,2000,AFE
10,153.062371322872,0.217147240951626,-1,100,2000,AFE
1,152.153894255581,0.217147240951626,0,100,2000,WBIC
2,152.013852338455,0.217147240951626,0,100,2000,WBIC
3,151.994792814553,0.217147240951626,0,100,2000,WBIC
4,152.122970893305,0.217147240951626,0,100,2000,WBIC
5,152.230223974268,0.217147240951626,0,100,2000,WBIC
6,152.135191816174,0.217147240951626,0,100,2000,WBIC
7,152.181688949096,0.217147240951626,0,100,2000,WBIC
8,152.245153735021,0.217147240951626,0,100,2000,WBIC
9,152.031249185584,0.217147240951626,0,100,2000,WBIC
10,152.035777379746,0.217147240951626,0,100,2000,WBIC
1,156.612631591262,0.217147240951626,-1,100,4000,AFE
2,153.062627144532,0.217147240951626,-1,100,4000,AFE
3,153.062500008172,0.217147240951626,-1,100,4000,AFE
4,153.062474944992,0.217147240951626,-1,100,4000,AFE
5,153.062421862104,0.217147240951626,-1,100,4000,AFE
6,153.06245727319,0.217147240951626,-1,100,4000,AFE
7,153.062391287195,0.217147240951626,-1,100,4000,AFE
8,153.062579928532,0.217147240951626,-1,100,4000,AFE
9,165.688507023534,0.217147240951626,-1,100,4000,AFE
10,153.062456503142,0.217147240951626,-1,100,4000,AFE
1,152.153828072937,0.217147240951626,0,100,4000,WBIC
2,152.148803077053,0.217147240951626,0,100,4000,WBIC
3,152.186404965859,0.217147240951626,0,100,4000,WBIC
4,152.168908916377,0.217147240951626,0,100,4000,WBIC
5,152.231610720595,0.217147240951626,0,100,4000,WBIC
6,152.108587721305,0.217147240951626,0,100,4000,WBIC
7,152.180445883683,0.217147240951626,0,100,4000,WBIC
8,152.091947371192,0.217147240951626,0,100,4000,WBIC
9,152.067545526559,0.217147240951626,0,100,4000,WBIC
11,16.3369327336311,0.434294481903252,-1,10,2000,AFE
12,16.3058415882926,0.434294481903252,-1,10,2000,AFE
13,16.3045710626124,0.434294481903252,-1,10,2000,AFE
14,16.3075769340164,0.434294481903252,-1,10,2000,AFE
15,16.3015417795217,0.434294481903252,-1,10,2000,AFE
16,17.30738827523,0.434294481903252,-1,10,2000,AFE
17,16.2970819414863,0.434294481903252,-1,10,2000,AFE
18,16.3047218808865,0.434294481903252,-1,10,2000,AFE
19,16.3054004456991,0.434294481903252,-1,10,2000,AFE
20,16.3062166650009,0.434294481903252,-1,10,2000,AFE
11,15.5522397658172,0.434294481903252,0,10,2000,WBIC
12,15.5096438850993,0.434294481903252,0,10,2000,WBIC
13,15.4981575572569,0.434294481903252,0,10,2000,WBIC
14,15.5058841685755,0.434294481903252,0,10,2000,WBIC
15,15.5954191584223,0.434294481903252,0,10,2000,WBIC
16,15.4417265477614,0.434294481903252,0,10,2000,WBIC
17,15.5092369546487,0.434294481903252,0,10,2000,WBIC
18,15.574206969157,0.434294481903252,0,10,2000,WBIC
19,15.5355384379796,0.434294481903252,0,10,2000,WBIC
20,15.5033700437218,0.434294481903252,0,10,2000,WBIC
11,16.3044321675041,0.434294481903252,-1,10,4000,AFE
12,17.9301304263805,0.434294481903252,-1,10,4000,AFE
13,17.6588561176186,0.434294481903252,-1,10,4000,AFE
14,24.6350317416482,0.434294481903252,-1,10,4000,AFE
15,16.3394658596271,0.434294481903252,-1,10,4000,AFE
16,17.3203864266942,0.434294481903252,-1,10,4000,AFE
17,16.3122931781101,0.434294481903252,-1,10,4000,AFE
18,16.3082158982132,0.434294481903252,-1,10,4000,AFE
19,16.3163002828305,0.434294481903252,-1,10,4000,AFE
20,16.2997357766356,0.434294481903252,-1,10,4000,AFE
11,15.5523800749246,0.434294481903252,0,10,4000,WBIC
12,15.5568118460266,0.434294481903252,0,10,4000,WBIC
13,15.5434821063093,0.434294481903252,0,10,4000,WBIC
14,15.5610523961025,0.434294481903252,0,10,4000,WBIC
15,15.605082606013,0.434294481903252,0,10,4000,WBIC
16,15.5313173217314,0.434294481903252,0,10,4000,WBIC
17,15.5766281698026,0.434294481903252,0,10,4000,WBIC
