dsid,n,p0,p1,w0,fisher_mat
regular,250,0.3537094976465973,0.14543069950151183,0.7805369626976798,"[41.35473234 -0.06792141  0.14258429 -0.06792141  2.17638634  0.1071891
  0.14258429  0.1071891   0.66539697]"
regular,250,0.14310803343831868,0.3523559567138788,0.26512070392604126,"[ 9.56611631e+01 -2.13813322e+00 -2.28995835e-01 -2.13813322e+00
  6.42268132e+02 -3.75295995e+00 -2.28995835e-01 -3.75295995e+00
  1.51817406e+01]"
regular,250,0.14716295952474465,0.3456733324585209,0.2548649307882721,"[114.53846272  -4.75960882  -5.67051607  -4.75960882 715.23608998
   6.10061743  -5.67051607   6.10061743  15.12510746]"
regular,250,0.1507658682689083,0.3474795919194242,0.2745085137799565,"[ 9.44401722e+01 -4.56972251e+00  8.33286608e-01 -4.56972251e+00
  5.36282495e+02  9.46714202e-02  8.33286608e-01  9.46714202e-02
  1.38177536e+01]"
regular,250,0.14659099294412212,0.3478783501782887,0.288931957662053,"[124.3707885   -2.92568992   0.53225259  -2.92568992 422.67730531
   0.68893987   0.53225259   0.68893987  12.22440656]"
regular,250,0.15494679199386727,0.35570059571470736,0.27805498416522784,"[112.41731964  -4.17189705  -4.70664671  -4.17189705 508.26143673
   4.03460834  -4.70664671   4.03460834  12.49976873]"
regular,250,0.15460608034907983,0.34856126641152796,0.25614817226661823,"[108.30978123  -5.87843995  -3.69679215  -5.87843995 719.09259695
   6.10477555  -3.69679215   6.10477555  15.27836044]"
regular,250,0.3474533079291946,0.14662038247957349,0.7262734294881118,"[44.44760498 -0.20592299 -0.18819187 -0.20592299  5.86168436  0.20919835
 -0.18819187  0.20919835  0.88139764]"
regular,250,0.3523235365665589,0.1458367455766962,0.7508628212005842,"[42.15041635 -0.14824176 -0.10789726 -0.14824176  3.63579007  0.22284536
 -0.10789726  0.22284536  0.73118565]"
regular,250,0.15323354513260387,0.347781197301746,0.27006852416839294,"[107.65061046  -5.84772373  -5.183309    -5.84772373 569.50393901
   2.68997294  -5.183309     2.68997294  13.89195014]"
regular,250,0.35348481606118837,0.1433003304989199,0.75371723596672,"[39.5094876  -0.07835019 -0.34018013 -0.07835019  3.9921559   0.07087603
 -0.34018013  0.07087603  0.77846131]"
regular,250,0.3556918529068002,0.14810340137304284,0.7615866752647755,"[38.04137205 -0.11777254 -0.38896644 -0.11777254  3.42687847  0.09911955
 -0.38896644  0.09911955  0.70901626]"
regular,250,0.34715831745739706,0.14726636215950736,0.7378668021966659,"[42.87544005 -0.20572503 -0.21619387 -0.20572503  4.66673366  0.1594891
 -0.21619387  0.1594891   0.82899738]"
regular,250,0.3452835677578034,0.1496317002085717,0.7182568791788683,"[43.07314882 -0.32865559 -0.06235219 -0.32865559  6.91434665  0.29512963
 -0.06235219  0.29512963  0.9377304 ]"
regular,250,0.3524690418117022,0.1472815642134605,0.7657311139336598,"[37.27429416 -0.13508338 -0.42713197 -0.13508338  3.14435459  0.07348633
 -0.42713197  0.07348633  0.69008331]"
regular,250,0.142440891646521,0.34608051422007857,0.24592716086963262,"[ 95.13228228  -2.77154597  -1.34611585  -2.77154597 821.19478854
   3.93080404  -1.34611585   3.93080404  18.31088098]"
regular,250,0.3520921582976864,0.16002759508270997,0.7602256370107147,"[40.64629834 -0.30792532 -0.24092738 -0.30792532  2.58560912  0.19331704
 -0.24092738  0.19331704  0.74613317]"
regular,250,0.3438594327986702,0.14733255639014234,0.7194305745538354,"[44.17501161 -0.28341672 -0.53186552 -0.28341672  8.251003    0.31342674
 -0.53186552  0.31342674  0.91109306]"
regular,250,0.14005077122725063,0.3477160191382759,0.21340122906488027,"[ 1.06251773e+02 -2.55023480e+00 -5.96171368e+00 -2.55023480e+00
  1.30272119e+03  9.99633052e-01 -5.96171368e+00  9.99633052e-01
  2.33674464e+01]"
regular,250,0.35007180069626576,0.14611806728098403,0.7988180946277716,"[ 4.01065286e+01 -7.02275759e-02 -3.60377430e-01 -7.02275759e-02
  1.45040893e+00  2.73207404e-02 -3.60377430e-01  2.73207404e-02
  6.10581145e-01]"
