ctrial,cFE,cbeta,cm,cn,cchain_size,cname
7,15.2813790459775,0.434294481903252,1,10,10000,naiveBIC(1)
7,16.296976305041,0.434294481903252,10,10,10000,naiveBIC(10)
8,16.3041791304001,0.434294481903252,-1,10,10000,AFE
8,15.5186609300429,0.434294481903252,0,10,10000,WBIC
8,15.5499732586562,0.434294481903252,1,10,10000,naiveBIC(1)
8,15.2401309648994,0.434294481903252,10,10,10000,naiveBIC(10)
9,16.3004591374552,0.434294481903252,-1,10,10000,AFE
9,15.5696545059187,0.434294481903252,0,10,10000,WBIC
9,15.2585888707993,0.434294481903252,1,10,10000,naiveBIC(1)
9,15.262409770094,0.434294481903252,10,10,10000,naiveBIC(10)
10,18.8312157865468,0.434294481903252,-1,10,10000,AFE
10,15.5546985650529,0.434294481903252,0,10,10000,WBIC
10,15.2659683298408,0.434294481903252,1,10,10000,naiveBIC(1)
10,15.3293708541523,0.434294481903252,10,10,10000,naiveBIC(10)
11,16.3047950461048,0.434294481903252,-1,10,10000,AFE
11,15.5356889357349,0.434294481903252,0,10,10000,WBIC
11,19.1936694501626,0.434294481903252,1,10,10000,naiveBIC(1)
11,15.2465274732236,0.434294481903252,10,10,10000,naiveBIC(10)
12,16.3055918577433,0.434294481903252,-1,10,10000,AFE
12,15.5676839418856,0.434294481903252,0,10,10000,WBIC
12,16.9678541902914,0.434294481903252,1,10,10000,naiveBIC(1)
12,15.2689152668425,0.434294481903252,10,10,10000,naiveBIC(10)
13,16.3072800094379,0.434294481903252,-1,10,10000,AFE
13,15.5457396043449,0.434294481903252,0,10,10000,WBIC
13,15.2907928220728,0.434294481903252,1,10,10000,naiveBIC(1)
13,15.2744823169869,0.434294481903252,10,10,10000,naiveBIC(10)
14,16.3042048734188,0.434294481903252,-1,10,10000,AFE
14,15.5632676653047,0.434294481903252,0,10,10000,WBIC
14,15.3614456345815,0.434294481903252,1,10,10000,naiveBIC(1)
14,15.4187457259992,0.434294481903252,10,10,10000,naiveBIC(10)
15,16.3045101223797,0.434294481903252,-1,10,10000,AFE
15,15.5374771872983,0.434294481903252,0,10,10000,WBIC
15,15.2585137565492,0.434294481903252,1,10,10000,naiveBIC(1)
15,15.3426585554773,0.434294481903252,10,10,10000,naiveBIC(10)
16,20.8993412731674,0.434294481903252,-1,10,10000,AFE
16,15.5652512642494,0.434294481903252,0,10,10000,WBIC
16,15.2379015546064,0.434294481903252,1,10,10000,naiveBIC(1)
16,15.2264292106624,0.434294481903252,10,10,10000,naiveBIC(10)
17,16.3100308967256,0.434294481903252,-1,10,10000,AFE
17,15.5470776058477,0.434294481903252,0,10,10000,WBIC
17,15.246421890782,0.434294481903252,1,10,10000,naiveBIC(1)
17,15.2598294087936,0.434294481903252,10,10,10000,naiveBIC(10)
18,16.3053695533873,0.434294481903252,-1,10,10000,AFE
18,15.5889210218004,0.434294481903252,0,10,10000,WBIC
18,15.3765813476234,0.434294481903252,1,10,10000,naiveBIC(1)
18,15.2522638193958,0.434294481903252,10,10,10000,naiveBIC(10)
19,16.3083594029625,0.434294481903252,-1,10,10000,AFE
19,15.5740486229203,0.434294481903252,0,10,10000,WBIC
19,18.3075171684017,0.434294481903252,1,10,10000,naiveBIC(1)
19,15.2708882274137,0.434294481903252,10,10,10000,naiveBIC(10)
20,16.3105186112514,0.434294481903252,-1,10,10000,AFE
20,15.5262319882407,0.434294481903252,0,10,10000,WBIC
20,15.2969792388431,0.434294481903252,1,10,10000,naiveBIC(1)
20,16.1579230682671,0.434294481903252,10,10,10000,naiveBIC(10)
21,16.307050747025,0.434294481903252,-1,10,10000,AFE
21,15.5705063649773,0.434294481903252,0,10,10000,WBIC
21,15.2802819653011,0.434294481903252,1,10,10000,naiveBIC(1)
21,15.2670397349293,0.434294481903252,10,10,10000,naiveBIC(10)
22,16.3054850452826,0.434294481903252,-1,10,10000,AFE
22,15.528660673151,0.434294481903252,0,10,10000,WBIC
22,18.319469891568,0.434294481903252,1,10,10000,naiveBIC(1)
22,15.2312613281086,0.434294481903252,10,10,10000,naiveBIC(10)
23,16.3092322359087,0.434294481903252,-1,10,10000,AFE
23,15.5093842715426,0.434294481903252,0,10,10000,WBIC
23,15.3051945338766,0.434294481903252,1,10,10000,naiveBIC(1)
23,15.2473826833365,0.434294481903252,10,10,10000,naiveBIC(10)
24,16.3039110712999,0.434294481903252,-1,10,10000,AFE
24,15.5650227946712,0.434294481903252,0,10,10000,WBIC
24,15.2196405365099,0.434294481903252,1,10,10000,naiveBIC(1)
24,15.2417640651706,0.434294481903252,10,10,10000,naiveBIC(10)
25,18.6453280397425,0.434294481903252,-1,10,10000,AFE
25,15.5322407237616,0.434294481903252,0,10,10000,WBIC
25,21.1474470864771,0.434294481903252,1,10,10000,naiveBIC(1)
25,17.0645355350726,0.434294481903252,10,10,10000,naiveBIC(10)
26,16.3711188905231,0.434294481903252,-1,10,10000,AFE
26,15.4906533151092,0.434294481903252,0,10,10000,WBIC
26,15.25257469349,0.434294481903252,1,10,10000,naiveBIC(1)
26,15.2445441439552,0.434294481903252,10,10,10000,naiveBIC(10)
27,16.4150404938038,0.434294481903252,-1,10,10000,AFE
27,15.5645582747178,0.434294481903252,0,10,10000,WBIC
27,15.1625614979043,0.434294481903252,1,10,10000,naiveBIC(1)
27,15.243006979095,0.434294481903252,10,10,10000,naiveBIC(10)
28,16.3001205218106,0.434294481903252,-1,10,10000,AFE
28,15.5569116995506,0.434294481903252,0,10,10000,WBIC
28,15.2090508834036,0.434294481903252,1,10,10000,naiveBIC(1)
28,15.2688999662245,0.434294481903252,10,10,10000,naiveBIC(10)
29,16.302297321916,0.434294481903252,-1,10,10000,AFE
29,15.5095631775296,0.434294481903252,0,10,10000,WBIC
29,15.217179202563,0.434294481903252,1,10,10000,naiveBIC(1)
29,15.2444138262994,0.434294481903252,10,10,10000,naiveBIC(10)
30,16.3039124755364,0.434294481903252,-1,10,10000,AFE
30,15.5128685622765,0.434294481903252,0,10,10000,WBIC
30,15.2149808225896,0.434294481903252,1,10,10000,naiveBIC(1)
30,15.2986318666311,0.434294481903252,10,10,10000,naiveBIC(10)
31,17.0356660501461,0.434294481903252,-1,10,10000,AFE
31,15.5896015947939,0.434294481903252,0,10,10000,WBIC
31,15.2888524065268,0.434294481903252,1,10,10000,naiveBIC(1)
31,15.2783014153486,0.434294481903252,10,10,10000,naiveBIC(10)
32,16.7212366942732,0.434294481903252,-1,10,10000,AFE
32,15.5081249208456,0.434294481903252,0,10,10000,WBIC
32,15.3145352822093,0.434294481903252,1,10,10000,naiveBIC(1)
32,15.2602264131133,0.434294481903252,10,10,10000,naiveBIC(10)
33,16.3058424034773,0.434294481903252,-1,10,10000,AFE
33,15.5334663568232,0.434294481903252,0,10,10000,WBIC
33,15.2096814949453,0.434294481903252,1,10,10000,naiveBIC(1)
33,15.2533037126686,0.434294481903252,10,10,10000,naiveBIC(10)
34,16.304945388185,0.434294481903252,-1,10,10000,AFE
34,15.539994041214,0.434294481903252,0,10,10000,WBIC
34,15.1880528719268,0.434294481903252,1,10,10000,naiveBIC(1)
34,15.2445392597471,0.434294481903252,10,10,10000,naiveBIC(10)
35,16.3064144332679,0.434294481903252,-1,10,10000,AFE
35,15.5537853615785,0.434294481903252,0,10,10000,WBIC
35,15.3313712404676,0.434294481903252,1,10,10000,naiveBIC(1)
35,15.2390166631888,0.434294481903252,10,10,10000,naiveBIC(10)
36,16.3061404916466,0.434294481903252,-1,10,10000,AFE
36,15.5372537037224,0.434294481903252,0,10,10000,WBIC
36,17.8077185775435,0.434294481903252,1,10,10000,naiveBIC(1)
36,15.250174494666,0.434294481903252,10,10,10000,naiveBIC(10)
37,16.3067558397343,0.434294481903252,-1,10,10000,AFE
37,15.5478528676715,0.434294481903252,0,10,10000,WBIC
37,15.2334737264093,0.434294481903252,1,10,10000,naiveBIC(1)
37,17.9413974138667,0.434294481903252,10,10,10000,naiveBIC(10)
38,16.308863083302,0.434294481903252,-1,10,10000,AFE
38,15.558259920092,0.434294481903252,0,10,10000,WBIC
38,15.3349371159718,0.434294481903252,1,10,10000,naiveBIC(1)
38,15.2291663392574,0.434294481903252,10,10,10000,naiveBIC(10)
39,16.3055051520822,0.434294481903252,-1,10,10000,AFE
39,15.5351428548774,0.434294481903252,0,10,10000,WBIC
39,15.2888804312875,0.434294481903252,1,10,10000,naiveBIC(1)
39,15.2679704966248,0.434294481903252,10,10,10000,naiveBIC(10)
40,16.3052256134787,0.434294481903252,-1,10,10000,AFE
40,15.5226185007751,0.434294481903252,0,10,10000,WBIC
40,15.9479004813765,0.434294481903252,1,10,10000,naiveBIC(1)
40,15.259766736042,0.434294481903252,10,10,10000,naiveBIC(10)
41,16.3053095250964,0.434294481903252,-1,10,10000,AFE
41,15.5616261992023,0.434294481903252,0,10,10000,WBIC
41,15.2181358678619,0.434294481903252,1,10,10000,naiveBIC(1)
41,15.2530258678264,0.434294481903252,10,10,10000,naiveBIC(10)
42,16.3034256186964,0.434294481903252,-1,10,10000,AFE
42,15.547772943013,0.434294481903252,0,10,10000,WBIC
42,15.2448903033418,0.434294481903252,1,10,10000,naiveBIC(1)
42,15.2538063154083,0.434294481903252,10,10,10000,naiveBIC(10)
43,16.3060420003662,0.434294481903252,-1,10,10000,AFE
43,15.5889881954759,0.434294481903252,0,10,10000,WBIC
43,15.2398712585158,0.434294481903252,1,10,10000,naiveBIC(1)
43,15.2482918253207,0.434294481903252,10,10,10000,naiveBIC(10)
44,20.7426579688714,0.434294481903252,-1,10,10000,AFE
44,15.5479949667473,0.434294481903252,0,10,10000,WBIC
44,15.2361471741233,0.434294481903252,1,10,10000,naiveBIC(1)
44,15.2348993229558,0.434294481903252,10,10,10000,naiveBIC(10)
45,16.3069944148348,0.434294481903252,-1,10,10000,AFE
45,15.5505414161521,0.434294481903252,0,10,10000,WBIC
45,16.223271073941,0.434294481903252,1,10,10000,naiveBIC(1)
45,15.2605925394479,0.434294481903252,10,10,10000,naiveBIC(10)
46,16.3134066475597,0.434294481903252,-1,10,10000,AFE
46,15.5412689934421,0.434294481903252,0,10,10000,WBIC
46,16.2792271521827,0.434294481903252,1,10,10000,naiveBIC(1)
46,15.2708570741065,0.434294481903252,10,10,10000,naiveBIC(10)
47,16.3073893254993,0.434294481903252,-1,10,10000,AFE
47,15.5355676706509,0.434294481903252,0,10,10000,WBIC
47,15.2127110714662,0.434294481903252,1,10,10000,naiveBIC(1)
47,15.2510796905283,0.434294481903252,10,10,10000,naiveBIC(10)
48,16.3049986058314,0.434294481903252,-1,10,10000,AFE
48,15.5484649825281,0.434294481903252,0,10,10000,WBIC
48,28.0902315080286,0.434294481903252,1,10,10000,naiveBIC(1)
48,15.2378087176301,0.434294481903252,10,10,10000,naiveBIC(10)
49,16.3061172677015,0.434294481903252,-1,10,10000,AFE
49,15.5296621069865,0.434294481903252,0,10,10000,WBIC
49,15.2197742448761,0.434294481903252,1,10,10000,naiveBIC(1)
49,15.2519724592481,0.434294481903252,10,10,10000,naiveBIC(10)
50,16.3071111361955,0.434294481903252,-1,10,10000,AFE
50,15.5280822650827,0.434294481903252,0,10,10000,WBIC
50,15.2385306955261,0.434294481903252,1,10,10000,naiveBIC(1)
50,15.2452865984533,0.434294481903252,10,10,10000,naiveBIC(10)
51,16.306945893154,0.434294481903252,-1,10,10000,AFE
51,15.5180331736287,0.434294481903252,0,10,10000,WBIC
51,16.6910247562575,0.434294481903252,1,10,10000,naiveBIC(1)
51,15.23379107744,0.434294481903252,10,10,10000,naiveBIC(10)
52,16.3415967512254,0.434294481903252,-1,10,10000,AFE
52,15.554526378732,0.434294481903252,0,10,10000,WBIC
52,15.249182086011,0.434294481903252,1,10,10000,naiveBIC(1)
52,15.2564638135564,0.434294481903252,10,10,10000,naiveBIC(10)
53,16.3105108250226,0.434294481903252,-1,10,10000,AFE
53,15.5520740593362,0.434294481903252,0,10,10000,WBIC
53,15.3928238258385,0.434294481903252,1,10,10000,naiveBIC(1)
53,15.2292215712336,0.434294481903252,10,10,10000,naiveBIC(10)
54,16.3325955977565,0.434294481903252,-1,10,10000,AFE
54,15.5267725287315,0.434294481903252,0,10,10000,WBIC
54,15.321754364854,0.434294481903252,1,10,10000,naiveBIC(1)
54,15.2969068014837,0.434294481903252,10,10,10000,naiveBIC(10)
55,16.307339177051,0.434294481903252,-1,10,10000,AFE
55,15.5769596015718,0.434294481903252,0,10,10000,WBIC
55,15.2636326883968,0.434294481903252,1,10,10000,naiveBIC(1)
55,15.2664083947833,0.434294481903252,10,10,10000,naiveBIC(10)
56,16.3127211063087,0.434294481903252,-1,10,10000,AFE
56,15.5482449633991,0.434294481903252,0,10,10000,WBIC
56,15.2125887739302,0.434294481903252,1,10,10000,naiveBIC(1)
56,15.2773792186531,0.434294481903252,10,10,10000,naiveBIC(10)
57,16.3081775830845,0.434294481903252,-1,10,10000,AFE
57,15.5412559630687,0.434294481903252,0,10,10000,WBIC
57,15.259309098433,0.434294481903252,1,10,10000,naiveBIC(1)
57,15.2526577008381,0.434294481903252,10,10,10000,naiveBIC(10)
58,16.3059314481251,0.434294481903252,-1,10,10000,AFE
58,15.5372437534245,0.434294481903252,0,10,10000,WBIC
58,15.2841458310875,0.434294481903252,1,10,10000,naiveBIC(1)
58,15.2570324661773,0.434294481903252,10,10,10000,naiveBIC(10)
59,16.8332560854548,0.434294481903252,-1,10,10000,AFE
59,15.5519953946714,0.434294481903252,0,10,10000,WBIC
59,15.2535195974341,0.434294481903252,1,10,10000,naiveBIC(1)
59,15.2476193888545,0.434294481903252,10,10,10000,naiveBIC(10)
60,16.304265867041,0.434294481903252,-1,10,10000,AFE
60,15.5444390491147,0.434294481903252,0,10,10000,WBIC
60,15.3035716944273,0.434294481903252,1,10,10000,naiveBIC(1)
60,15.2379920418709,0.434294481903252,10,10,10000,naiveBIC(10)
61,16.5404234455455,0.434294481903252,-1,10,10000,AFE
61,15.5196534960841,0.434294481903252,0,10,10000,WBIC
61,15.162525241584,0.434294481903252,1,10,10000,naiveBIC(1)
61,15.2412409782901,0.434294481903252,10,10,10000,naiveBIC(10)
62,16.3023899427667,0.434294481903252,-1,10,10000,AFE
62,15.5451886033494,0.434294481903252,0,10,10000,WBIC
62,21.1062630577278,0.434294481903252,1,10,10000,naiveBIC(1)
62,15.2631999144809,0.434294481903252,10,10,10000,naiveBIC(10)
63,16.3057381578403,0.434294481903252,-1,10,10000,AFE
63,15.5326484582258,0.434294481903252,0,10,10000,WBIC
63,15.2487527705382,0.434294481903252,1,10,10000,naiveBIC(1)
63,15.2606671435903,0.434294481903252,10,10,10000,naiveBIC(10)
64,16.3046401401106,0.434294481903252,-1,10,10000,AFE
64,15.5637790830579,0.434294481903252,0,10,10000,WBIC
64,15.2009464210305,0.434294481903252,1,10,10000,naiveBIC(1)
64,16.0888761257839,0.434294481903252,10,10,10000,naiveBIC(10)
65,16.3028197897552,0.434294481903252,-1,10,10000,AFE
65,15.5929247016867,0.434294481903252,0,10,10000,WBIC
65,15.2588683424305,0.434294481903252,1,10,10000,naiveBIC(1)
65,15.2474277573191,0.434294481903252,10,10,10000,naiveBIC(10)
66,16.3012204693488,0.434294481903252,-1,10,10000,AFE
66,15.5299775341927,0.434294481903252,0,10,10000,WBIC
66,15.3407128114684,0.434294481903252,1,10,10000,naiveBIC(1)
66,15.2560235013376,0.434294481903252,10,10,10000,naiveBIC(10)
67,16.3025026802664,0.434294481903252,-1,10,10000,AFE
67,15.5040084852783,0.434294481903252,0,10,10000,WBIC
67,17.1009910933173,0.434294481903252,1,10,10000,naiveBIC(1)
67,15.2472490161523,0.434294481903252,10,10,10000,naiveBIC(10)
68,19.9312509799806,0.434294481903252,-1,10,10000,AFE
68,15.5787998794449,0.434294481903252,0,10,10000,WBIC
68,15.2448884435395,0.434294481903252,1,10,10000,naiveBIC(1)
68,15.3443988927477,0.434294481903252,10,10,10000,naiveBIC(10)
69,16.3087106065542,0.434294481903252,-1,10,10000,AFE
69,15.5738445840474,0.434294481903252,0,10,10000,WBIC
69,15.3116736787173,0.434294481903252,1,10,10000,naiveBIC(1)
69,15.2487145350437,0.434294481903252,10,10,10000,naiveBIC(10)
70,16.3058094295607,0.434294481903252,-1,10,10000,AFE
70,15.6209232216171,0.434294481903252,0,10,10000,WBIC
70,21.4800906416836,0.434294481903252,1,10,10000,naiveBIC(1)
70,15.2654012873014,0.434294481903252,10,10,10000,naiveBIC(10)
71,16.3065867849078,0.434294481903252,-1,10,10000,AFE
71,15.5503217178509,0.434294481903252,0,10,10000,WBIC
71,15.3018551474524,0.434294481903252,1,10,10000,naiveBIC(1)
71,15.231874844334,0.434294481903252,10,10,10000,naiveBIC(10)
72,16.3053074298202,0.434294481903252,-1,10,10000,AFE
72,15.5299655546632,0.434294481903252,0,10,10000,WBIC
72,15.2490325200094,0.434294481903252,1,10,10000,naiveBIC(1)
72,15.5081506098536,0.434294481903252,10,10,10000,naiveBIC(10)
73,16.3268534184978,0.434294481903252,-1,10,10000,AFE
73,15.5538473647664,0.434294481903252,0,10,10000,WBIC
73,15.2556996342256,0.434294481903252,1,10,10000,naiveBIC(1)
73,15.2460827128595,0.434294481903252,10,10,10000,naiveBIC(10)
74,16.2990059193372,0.434294481903252,-1,10,10000,AFE
74,15.5323406255928,0.434294481903252,0,10,10000,WBIC
74,15.2501430228168,0.434294481903252,1,10,10000,naiveBIC(1)
74,15.2492254713553,0.434294481903252,10,10,10000,naiveBIC(10)
75,16.3049135681491,0.434294481903252,-1,10,10000,AFE
75,15.524946910752,0.434294481903252,0,10,10000,WBIC
75,15.2669458609614,0.434294481903252,1,10,10000,naiveBIC(1)
75,15.2551565715434,0.434294481903252,10,10,10000,naiveBIC(10)
76,16.3042163380757,0.434294481903252,-1,10,10000,AFE
76,15.5682258400277,0.434294481903252,0,10,10000,WBIC
76,15.2128859961001,0.434294481903252,1,10,10000,naiveBIC(1)
76,15.2470355637303,0.434294481903252,10,10,10000,naiveBIC(10)
77,16.306791793074,0.434294481903252,-1,10,10000,AFE
77,15.5824183047172,0.434294481903252,0,10,10000,WBIC
77,15.2593036802482,0.434294481903252,1,10,10000,naiveBIC(1)
77,15.2784161394152,0.434294481903252,10,10,10000,naiveBIC(10)
78,16.3055562693585,0.434294481903252,-1,10,10000,AFE
78,15.5392582549613,0.434294481903252,0,10,10000,WBIC
78,15.2878294886999,0.434294481903252,1,10,10000,naiveBIC(1)
78,15.2582865278422,0.434294481903252,10,10,10000,naiveBIC(10)
79,16.307557209261,0.434294481903252,-1,10,10000,AFE
79,15.5441566660958,0.434294481903252,0,10,10000,WBIC
79,20.4110979562546,0.434294481903252,1,10,10000,naiveBIC(1)
79,15.2474503237538,0.434294481903252,10,10,10000,naiveBIC(10)
80,16.3033291774224,0.434294481903252,-1,10,10000,AFE
80,15.5538767971509,0.434294481903252,0,10,10000,WBIC
80,15.2068836891825,0.434294481903252,1,10,10000,naiveBIC(1)
80,15.2586009031432,0.434294481903252,10,10,10000,naiveBIC(10)
81,16.3078491203276,0.434294481903252,-1,10,10000,AFE
81,15.5555615968196,0.434294481903252,0,10,10000,WBIC
81,15.2062486305877,0.434294481903252,1,10,10000,naiveBIC(1)
81,15.2892175522398,0.434294481903252,10,10,10000,naiveBIC(10)
82,16.3053715609308,0.434294481903252,-1,10,10000,AFE
82,15.5252280098804,0.434294481903252,0,10,10000,WBIC
82,15.3281556793734,0.434294481903252,1,10,10000,naiveBIC(1)
82,15.2472396632672,0.434294481903252,10,10,10000,naiveBIC(10)
83,16.3081770417511,0.434294481903252,-1,10,10000,AFE
83,15.522243416296,0.434294481903252,0,10,10000,WBIC
83,15.2046618223495,0.434294481903252,1,10,10000,naiveBIC(1)
83,16.6428281822549,0.434294481903252,10,10,10000,naiveBIC(10)
84,16.3024747545358,0.434294481903252,-1,10,10000,AFE
84,15.5431525365425,0.434294481903252,0,10,10000,WBIC
84,15.9903165665243,0.434294481903252,1,10,10000,naiveBIC(1)
84,16.3693928716591,0.434294481903252,10,10,10000,naiveBIC(10)
85,16.3039328369991,0.434294481903252,-1,10,10000,AFE
85,15.5296221365961,0.434294481903252,0,10,10000,WBIC
85,15.2621709513732,0.434294481903252,1,10,10000,naiveBIC(1)
85,16.9898334233286,0.434294481903252,10,10,10000,naiveBIC(10)
86,16.3001805891623,0.434294481903252,-1,10,10000,AFE
86,15.5445943611125,0.434294481903252,0,10,10000,WBIC
86,15.3026256649314,0.434294481903252,1,10,10000,naiveBIC(1)
86,15.2338235000948,0.434294481903252,10,10,10000,naiveBIC(10)
87,16.3046468939685,0.434294481903252,-1,10,10000,AFE
87,15.5594632734134,0.434294481903252,0,10,10000,WBIC
87,16.8617516347512,0.434294481903252,1,10,10000,naiveBIC(1)
87,15.2486760526359,0.434294481903252,10,10,10000,naiveBIC(10)
88,16.2962138134409,0.434294481903252,-1,10,10000,AFE
88,15.5721189817955,0.434294481903252,0,10,10000,WBIC
88,15.2487736104973,0.434294481903252,1,10,10000,naiveBIC(1)
88,15.5434660590612,0.434294481903252,10,10,10000,naiveBIC(10)
89,16.3031093815109,0.434294481903252,-1,10,10000,AFE
89,15.522563889372,0.434294481903252,0,10,10000,WBIC
89,15.3676082464185,0.434294481903252,1,10,10000,naiveBIC(1)
89,15.2571445280519,0.434294481903252,10,10,10000,naiveBIC(10)
90,20.3350132635297,0.434294481903252,-1,10,10000,AFE
90,15.4755386186648,0.434294481903252,0,10,10000,WBIC
90,15.2002347882029,0.434294481903252,1,10,10000,naiveBIC(1)
90,15.3093644282257,0.434294481903252,10,10,10000,naiveBIC(10)
91,16.3031304533787,0.434294481903252,-1,10,10000,AFE
91,15.5275303895962,0.434294481903252,0,10,10000,WBIC
91,16.5273926409788,0.434294481903252,1,10,10000,naiveBIC(1)
91,15.5111549905022,0.434294481903252,10,10,10000,naiveBIC(10)
92,20.2451962798305,0.434294481903252,-1,10,10000,AFE
92,15.5100278549546,0.434294481903252,0,10,10000,WBIC
92,15.1706382966193,0.434294481903252,1,10,10000,naiveBIC(1)
92,15.2479447757836,0.434294481903252,10,10,10000,naiveBIC(10)
93,16.3225596809555,0.434294481903252,-1,10,10000,AFE
93,15.5624519155609,0.434294481903252,0,10,10000,WBIC
93,15.7346691309785,0.434294481903252,1,10,10000,naiveBIC(1)
93,15.2474195214118,0.434294481903252,10,10,10000,naiveBIC(10)
94,16.3058470125061,0.434294481903252,-1,10,10000,AFE
94,15.5356915847861,0.434294481903252,0,10,10000,WBIC
94,15.7934521887069,0.434294481903252,1,10,10000,naiveBIC(1)
94,15.2349326931646,0.434294481903252,10,10,10000,naiveBIC(10)
95,16.7075547251406,0.434294481903252,-1,10,10000,AFE
95,15.5160437598971,0.434294481903252,0,10,10000,WBIC
95,15.2424719057944,0.434294481903252,1,10,10000,naiveBIC(1)
95,15.2620519351908,0.434294481903252,10,10,10000,naiveBIC(10)
96,16.3082737086545,0.434294481903252,-1,10,10000,AFE
96,15.557702587303,0.434294481903252,0,10,10000,WBIC
96,15.1788778522053,0.434294481903252,1,10,10000,naiveBIC(1)
96,15.2501841613088,0.434294481903252,10,10,10000,naiveBIC(10)
97,16.29694948915,0.434294481903252,-1,10,10000,AFE
97,15.5501489898788,0.434294481903252,0,10,10000,WBIC
97,15.2647183530195,0.434294481903252,1,10,10000,naiveBIC(1)
97,15.2704735562148,0.434294481903252,10,10,10000,naiveBIC(10)
98,16.3086099533541,0.434294481903252,-1,10,10000,AFE
98,15.5221695399625,0.434294481903252,0,10,10000,WBIC
98,15.2761547345725,0.434294481903252,1,10,10000,naiveBIC(1)
98,15.2513411860584,0.434294481903252,10,10,10000,naiveBIC(10)
99,16.3053567860387,0.434294481903252,-1,10,10000,AFE
99,15.5481807502907,0.434294481903252,0,10,10000,WBIC
99,15.2155650223248,0.434294481903252,1,10,10000,naiveBIC(1)
99,15.2329948675997,0.434294481903252,10,10,10000,naiveBIC(10)
100,16.304098761123,0.434294481903252,-1,10,10000,AFE
100,15.5484273955147,0.434294481903252,0,10,10000,WBIC
100,15.2333550270029,0.434294481903252,1,10,10000,naiveBIC(1)
100,15.2372369470584,0.434294481903252,10,10,10000,naiveBIC(10)
1,153.062577862784,0.217147240951626,-1,100,6000,AFE
1,152.138819182248,0.217147240951626,0,100,6000,WBIC
1,151.961408251828,0.217147240951626,1,100,6000,naiveBIC(1)
1,151.94951154706,0.217147240951626,10,100,6000,naiveBIC(10)
2,153.062607162343,0.217147240951626,-1,100,6000,AFE
2,152.069277116015,0.217147240951626,0,100,6000,WBIC
2,171.680261143385,0.217147240951626,1,100,6000,naiveBIC(1)
2,160.440885455946,0.217147240951626,10,100,6000,naiveBIC(10)
3,153.062403512074,0.217147240951626,-1,100,6000,AFE
3,152.302848640822,0.217147240951626,0,100,6000,WBIC
3,151.793458810461,0.217147240951626,1,100,6000,naiveBIC(1)
3,164.946381981874,0.217147240951626,10,100,6000,naiveBIC(10)
4,153.062455276128,0.217147240951626,-1,100,6000,AFE
4,152.100952565561,0.217147240951626,0,100,6000,WBIC
4,151.781070590345,0.217147240951626,1,100,6000,naiveBIC(1)
4,151.901497616125,0.217147240951626,10,100,6000,naiveBIC(10)
5,153.062478346343,0.217147240951626,-1,100,6000,AFE
5,152.124486459919,0.217147240951626,0,100,6000,WBIC
5,152.088091424853,0.217147240951626,1,100,6000,naiveBIC(1)
5,159.512466561481,0.217147240951626,10,100,6000,naiveBIC(10)
6,153.062501470994,0.217147240951626,-1,100,6000,AFE
6,152.110480513025,0.217147240951626,0,100,6000,WBIC
6,152.647347159593,0.217147240951626,1,100,6000,naiveBIC(1)
6,151.892841381996,0.217147240951626,10,100,6000,naiveBIC(10)
7,153.06238971844,0.217147240951626,-1,100,6000,AFE
7,152.046916075499,0.217147240951626,0,100,6000,WBIC
7,151.774445183164,0.217147240951626,1,100,6000,naiveBIC(1)
7,152.058876674158,0.217147240951626,10,100,6000,naiveBIC(10)
8,153.062476342565,0.217147240951626,-1,100,6000,AFE
8,152.165346515951,0.217147240951626,0,100,6000,WBIC
8,152.016235433258,0.217147240951626,1,100,6000,naiveBIC(1)
8,152.0122438464,0.217147240951626,10,100,6000,naiveBIC(10)
9,153.062550304119,0.217147240951626,-1,100,6000,AFE
9,152.215239494368,0.217147240951626,0,100,6000,WBIC
9,152.214791013715,0.217147240951626,1,100,6000,naiveBIC(1)
9,151.955077963241,0.217147240951626,10,100,6000,naiveBIC(10)
10,153.062516450551,0.217147240951626,-1,100,6000,AFE
10,152.136096487102,0.217147240951626,0,100,6000,WBIC
10,151.739806046254,0.217147240951626,1,100,6000,naiveBIC(1)
10,151.957107357314,0.217147240951626,10,100,6000,naiveBIC(10)
11,153.062473157183,0.217147240951626,-1,100,6000,AFE
11,152.165983980824,0.217147240951626,0,100,6000,WBIC
11,151.736367050653,0.217147240951626,1,100,6000,naiveBIC(1)
11,151.932430888275,0.217147240951626,10,100,6000,naiveBIC(10)
12,153.062658431128,0.217147240951626,-1,100,6000,AFE
12,152.083614698354,0.217147240951626,0,100,6000,WBIC
12,151.885436750912,0.217147240951626,1,100,6000,naiveBIC(1)
12,167.130432745663,0.217147240951626,10,100,6000,naiveBIC(10)
13,153.062665730341,0.217147240951626,-1,100,6000,AFE
13,152.085756558063,0.217147240951626,0,100,6000,WBIC
13,158.95235830335,0.217147240951626,1,100,6000,naiveBIC(1)
13,151.914676163545,0.217147240951626,10,100,6000,naiveBIC(10)
14,153.062609186514,0.217147240951626,-1,100,6000,AFE
14,152.287351859679,0.217147240951626,0,100,6000,WBIC
14,162.760119145526,0.217147240951626,1,100,6000,naiveBIC(1)
14,152.004670260644,0.217147240951626,10,100,6000,naiveBIC(10)
15,153.062547009428,0.217147240951626,-1,100,6000,AFE
15,152.293518811864,0.217147240951626,0,100,6000,WBIC
