trial,RLCT,beta,c,n,chain_index,chain_size
1,0.642164195375651,0.199575491191355,1,150,33,8000
1,0.668972339442496,0.199575491191355,1,150,34,8000
1,0.691734738284182,0.199575491191355,1,150,35,8000
1,0.633942288758925,0.199575491191355,1,150,36,8000
1,0.714478844501811,0.199575491191355,1,150,37,8000
1,0.709162840368706,0.199575491191355,1,150,38,8000
1,0.654764456134498,0.199575491191355,1,150,39,8000
1,0.721113403207956,0.199575491191355,1,150,40,8000
1,0.732011662535674,0.199575491191355,1,150,41,8000
1,0.652439615950463,0.199575491191355,1,150,42,8000
1,0.709495183725969,0.199575491191355,1,150,43,8000
1,0.691528449047598,0.199575491191355,1,150,44,8000
1,0.660225192414741,0.199575491191355,1,150,45,8000
1,0.701004029210441,0.199575491191355,1,150,46,8000
1,0.708944789945517,0.199575491191355,1,150,47,8000
1,0.654613607145439,0.199575491191355,1,150,48,8000
1,0.657127959948859,0.199575491191355,1,150,49,8000
1,0.699626618534351,0.199575491191355,1,150,50,8000
1,0.68255715601133,0.188739165817755,1,200,1,8000
1,0.734157519182863,0.188739165817755,1,200,2,8000
1,0.743841845974243,0.188739165817755,1,200,3,8000
1,0.725828703265828,0.188739165817755,1,200,4,8000
1,0.715214713824666,0.188739165817755,1,200,5,8000
1,0.67430431810211,0.188739165817755,1,200,6,8000
1,0.673333573735389,0.188739165817755,1,200,7,8000
1,0.726294287638005,0.188739165817755,1,200,8,8000
1,0.738587476931853,0.188739165817755,1,200,9,8000
1,0.715463904596736,0.188739165817755,1,200,10,8000
1,0.76148840779214,0.188739165817755,1,200,11,8000
1,0.698530265906891,0.188739165817755,1,200,12,8000
1,0.735933599924709,0.188739165817755,1,200,13,8000
1,0.667555195351148,0.188739165817755,1,200,14,8000
1,0.710322614336898,0.188739165817755,1,200,15,8000
1,0.721266398425254,0.188739165817755,1,200,16,8000
1,0.706289681705427,0.188739165817755,1,200,17,8000
1,0.752189490147972,0.188739165817755,1,200,18,8000
1,0.726388899092449,0.188739165817755,1,200,19,8000
1,0.723228641034124,0.188739165817755,1,200,20,8000
1,0.708274969532534,0.188739165817755,1,200,21,8000
1,0.757040296410314,0.188739165817755,1,200,22,8000
1,0.673394835928062,0.188739165817755,1,200,23,8000
1,0.784960437307629,0.188739165817755,1,200,24,8000
1,0.731105624943528,0.188739165817755,1,200,25,8000
1,0.738323375955494,0.188739165817755,1,200,26,8000
1,0.759402122885433,0.188739165817755,1,200,27,8000
1,0.734037868687787,0.188739165817755,1,200,28,8000
1,0.713484784173857,0.188739165817755,1,200,29,8000
1,0.722296656606171,0.188739165817755,1,200,30,8000
1,0.764053344567583,0.188739165817755,1,200,31,8000
1,0.720976928159713,0.188739165817755,1,200,32,8000
1,0.739606307241126,0.188739165817755,1,200,33,8000
1,0.692466008322064,0.188739165817755,1,200,34,8000
1,0.717817702175532,0.188739165817755,1,200,35,8000
1,0.722754438515572,0.188739165817755,1,200,36,8000
1,0.692828720013412,0.188739165817755,1,200,37,8000
1,0.773138296167386,0.188739165817755,1,200,38,8000
1,0.74895425400168,0.188739165817755,1,200,39,8000
1,0.7081472198422,0.188739165817755,1,200,40,8000
1,0.703028643283587,0.188739165817755,1,200,41,8000
1,0.690553483376993,0.188739165817755,1,200,42,8000
1,0.726248032108361,0.188739165817755,1,200,43,8000
1,0.708050287311466,0.188739165817755,1,200,44,8000
1,0.725701254393808,0.188739165817755,1,200,45,8000
1,0.72707314026547,0.188739165817755,1,200,46,8000
1,0.783343035554788,0.188739165817755,1,200,47,8000
1,0.708123847515733,0.188739165817755,1,200,48,8000
1,0.727809584682362,0.188739165817755,1,200,49,8000
1,0.716033548082026,0.188739165817755,1,200,50,8000
1,0.660142029548268,0.181111487498706,1,250,1,8000
1,0.773384576910833,0.181111487498706,1,250,2,8000
1,0.70556691506942,0.181111487498706,1,250,3,8000
1,0.779607653704053,0.181111487498706,1,250,4,8000
1,0.729461173980717,0.181111487498706,1,250,5,8000
1,0.667860419954827,0.181111487498706,1,250,6,8000
1,0.751979885359399,0.181111487498706,1,250,7,8000
1,0.777800163333658,0.181111487498706,1,250,8,8000
1,0.750922076256618,0.181111487498706,1,250,9,8000
1,0.694581075769929,0.181111487498706,1,250,10,8000
1,0.699620257004234,0.181111487498706,1,250,11,8000
1,0.734109026063776,0.181111487498706,1,250,12,8000
1,0.749895084924183,0.181111487498706,1,250,13,8000
1,0.769866609118286,0.181111487498706,1,250,14,8000
1,0.749414188751536,0.181111487498706,1,250,15,8000
1,0.74884337280021,0.181111487498706,1,250,16,8000
1,0.730536938156051,0.181111487498706,1,250,17,8000
1,0.738535003401848,0.181111487498706,1,250,18,8000
1,0.746491272222116,0.181111487498706,1,250,19,8000
1,0.759189420739573,0.181111487498706,1,250,20,8000
1,0.775825519487114,0.181111487498706,1,250,21,8000
1,0.744062523515146,0.181111487498706,1,250,22,8000
1,0.733812052785347,0.181111487498706,1,250,23,8000
1,0.751864946864834,0.181111487498706,1,250,24,8000
1,0.732080253431963,0.181111487498706,1,250,25,8000
1,0.722557153291162,0.181111487498706,1,250,26,8000
1,0.761847818969894,0.181111487498706,1,250,27,8000
1,0.74876116098855,0.181111487498706,1,250,28,8000
1,0.725859094254328,0.181111487498706,1,250,29,8000
1,0.760401250720459,0.181111487498706,1,250,30,8000
1,0.779283871293035,0.181111487498706,1,250,31,8000
1,0.784879596922148,0.181111487498706,1,250,32,8000
1,0.714582560722826,0.181111487498706,1,250,33,8000
1,0.781811273361021,0.181111487498706,1,250,34,8000
1,0.734690105827888,0.181111487498706,1,250,35,8000
1,0.710949043806243,0.181111487498706,1,250,36,8000
1,0.73992239852138,0.181111487498706,1,250,37,8000
1,0.680899390728109,0.181111487498706,1,250,38,8000
1,0.652017995763199,0.181111487498706,1,250,39,8000
1,0.743856277448387,0.181111487498706,1,250,40,8000
1,0.765828910472861,0.181111487498706,1,250,41,8000
1,0.698234127431084,0.181111487498706,1,250,42,8000
1,0.757574572056843,0.181111487498706,1,250,43,8000
1,0.766690621850608,0.181111487498706,1,250,44,8000
1,0.766258310618934,0.181111487498706,1,250,45,8000
1,0.725326757246029,0.181111487498706,1,250,46,8000
1,0.719391105962748,0.181111487498706,1,250,47,8000
1,0.750137939664509,0.181111487498706,1,250,48,8000
1,0.692826421451548,0.181111487498706,1,250,49,8000
1,0.689728213041698,0.181111487498706,1,250,50,8000
1,0.671265176303208,0.175322254038146,1,300,1,8000
1,0.715125359489254,0.175322254038146,1,300,2,8000
1,0.764879521118319,0.175322254038146,1,300,3,8000
1,0.741281119832746,0.175322254038146,1,300,4,8000
1,0.724914466702874,0.175322254038146,1,300,5,8000
1,0.711876049432805,0.175322254038146,1,300,6,8000
1,0.714141035549557,0.175322254038146,1,300,7,8000
1,0.720100767592527,0.175322254038146,1,300,8,8000
1,0.799735904230999,0.175322254038146,1,300,9,8000
1,0.718044461576521,0.175322254038146,1,300,10,8000
1,0.780150512431468,0.175322254038146,1,300,11,8000
1,0.669516586252933,0.175322254038146,1,300,12,8000
1,0.786449444648238,0.175322254038146,1,300,13,8000
1,0.718194487759796,0.175322254038146,1,300,14,8000
1,0.712296273474082,0.175322254038146,1,300,15,8000
1,0.745399049454241,0.175322254038146,1,300,16,8000
1,0.723910790097577,0.175322254038146,1,300,17,8000
1,0.765681936127537,0.175322254038146,1,300,18,8000
1,0.696105185774281,0.175322254038146,1,300,19,8000
1,0.72832772932419,0.175322254038146,1,300,20,8000
1,0.72948138933971,0.175322254038146,1,300,21,8000
1,0.692410640224686,0.175322254038146,1,300,22,8000
1,0.729275387984414,0.175322254038146,1,300,23,8000
1,0.72402329050201,0.175322254038146,1,300,24,8000
1,0.743637907638384,0.175322254038146,1,300,25,8000
1,0.773174868164977,0.175322254038146,1,300,26,8000
1,0.730434651977331,0.175322254038146,1,300,27,8000
1,0.676044074902442,0.175322254038146,1,300,28,8000
1,0.740071063828082,0.175322254038146,1,300,29,8000
1,0.703226707133362,0.175322254038146,1,300,30,8000
1,0.682400775318812,0.175322254038146,1,300,31,8000
1,0.725185315921107,0.175322254038146,1,300,32,8000
1,0.754255925645246,0.175322254038146,1,300,33,8000
1,0.731914284164067,0.175322254038146,1,300,34,8000
1,0.738751142866258,0.175322254038146,1,300,35,8000
1,0.72048372376717,0.175322254038146,1,300,36,8000
1,0.724396011087074,0.175322254038146,1,300,37,8000
1,0.717683066270891,0.175322254038146,1,300,38,8000
1,0.737526402707347,0.175322254038146,1,300,39,8000
1,0.669919501405411,0.175322254038146,1,300,40,8000
1,0.732021925993362,0.175322254038146,1,300,41,8000
1,0.773312191473822,0.175322254038146,1,300,42,8000
1,0.75651733262471,0.175322254038146,1,300,43,8000
1,0.771773454774261,0.175322254038146,1,300,44,8000
1,0.726059179072432,0.175322254038146,1,300,45,8000
1,0.694972820698247,0.175322254038146,1,300,46,8000
1,0.788759484833529,0.175322254038146,1,300,47,8000
1,0.700932525079588,0.175322254038146,1,300,48,8000
1,0.73293910349608,0.175322254038146,1,300,49,8000
1,0.675899537644186,0.175322254038146,1,300,50,8000
1,0.70118047996843,0.542868102379065,1.25,10,1,8000
1,0.600981915079539,0.542868102379065,1.25,10,2,8000
1,0.694195408214792,0.542868102379065,1.25,10,3,8000
1,0.639623144805781,0.542868102379065,1.25,10,4,8000
1,0.610413870004858,0.542868102379065,1.25,10,5,8000
1,0.652732914039476,0.542868102379065,1.25,10,6,8000
1,0.675210209763195,0.542868102379065,1.25,10,7,8000
1,0.676690849492781,0.542868102379065,1.25,10,8,8000
1,0.657515826564158,0.542868102379065,1.25,10,9,8000
1,0.644426140103653,0.542868102379065,1.25,10,10,8000
1,0.647295062993097,0.542868102379065,1.25,10,11,8000
1,0.654876618721768,0.542868102379065,1.25,10,12,8000
1,0.658434864896043,0.542868102379065,1.25,10,13,8000
1,0.614599039938983,0.542868102379065,1.25,10,14,8000
1,0.663953945453228,0.542868102379065,1.25,10,15,8000
1,0.696632067453767,0.542868102379065,1.25,10,16,8000
1,0.758117721633308,0.542868102379065,1.25,10,17,8000
1,0.69457698070752,0.542868102379065,1.25,10,18,8000
1,0.690204259062196,0.542868102379065,1.25,10,19,8000
1,0.656176432024361,0.542868102379065,1.25,10,20,8000
1,0.678631004028723,0.542868102379065,1.25,10,21,8000
1,0.711608555103634,0.542868102379065,1.25,10,22,8000
1,0.639416864746414,0.542868102379065,1.25,10,23,8000
1,0.707615884727384,0.542868102379065,1.25,10,24,8000
1,0.620693039528089,0.542868102379065,1.25,10,25,8000
1,0.660525073434236,0.542868102379065,1.25,10,26,8000
1,0.744945742269983,0.542868102379065,1.25,10,27,8000
1,0.692265644364537,0.542868102379065,1.25,10,28,8000
1,0.698119388801712,0.542868102379065,1.25,10,29,8000
1,0.69315307504397,0.542868102379065,1.25,10,30,8000
1,0.689915209580841,0.542868102379065,1.25,10,31,8000
1,0.702287139550747,0.542868102379065,1.25,10,32,8000
1,0.687551882040301,0.542868102379065,1.25,10,33,8000
1,0.662213467571255,0.542868102379065,1.25,10,34,8000
1,0.666592306322569,0.542868102379065,1.25,10,35,8000
1,0.741975016579696,0.542868102379065,1.25,10,36,8000
1,0.65557277536571,0.542868102379065,1.25,10,37,8000
1,0.672006860660828,0.542868102379065,1.25,10,38,8000
1,0.69076155600982,0.542868102379065,1.25,10,39,8000
1,0.695410811495557,0.542868102379065,1.25,10,40,8000
1,0.671182255284351,0.542868102379065,1.25,10,41,8000
1,0.68840784896646,0.542868102379065,1.25,10,42,8000
1,0.680380277167364,0.542868102379065,1.25,10,43,8000
1,0.668856933631545,0.542868102379065,1.25,10,44,8000
1,0.692187300804294,0.542868102379065,1.25,10,45,8000
1,0.69803118599642,0.542868102379065,1.25,10,46,8000
1,0.716936429038378,0.542868102379065,1.25,10,47,8000
1,0.665910198107345,0.542868102379065,1.25,10,48,8000
1,0.665874920482924,0.542868102379065,1.25,10,49,8000
1,0.661773790670484,0.542868102379065,1.25,10,50,8000
1,0.725947765718929,0.319527773294164,1.25,50,1,8000
1,0.686903092819798,0.319527773294164,1.25,50,2,8000
1,0.704215495901941,0.319527773294164,1.25,50,3,8000
1,0.663523490665797,0.319527773294164,1.25,50,4,8000
1,0.683992503718471,0.319527773294164,1.25,50,5,8000
1,0.677993016377611,0.319527773294164,1.25,50,6,8000
1,0.699704840351101,0.319527773294164,1.25,50,7,8000
1,0.761247188273614,0.319527773294164,1.25,50,8,8000
1,0.716691697470525,0.319527773294164,1.25,50,9,8000
1,0.722419020249543,0.319527773294164,1.25,50,10,8000
1,0.667663110440227,0.319527773294164,1.25,50,11,8000
1,0.694005538101549,0.319527773294164,1.25,50,12,8000
1,0.688052970181392,0.319527773294164,1.25,50,13,8000
1,0.674683857034569,0.319527773294164,1.25,50,14,8000
1,0.686646175888726,0.319527773294164,1.25,50,15,8000
1,0.756382350966518,0.319527773294164,1.25,50,16,8000
1,0.697962389806276,0.319527773294164,1.25,50,17,8000
1,0.726808438677588,0.319527773294164,1.25,50,18,8000
1,0.65700632413944,0.319527773294164,1.25,50,19,8000
1,0.722395849469292,0.319527773294164,1.25,50,20,8000
1,0.714614677798553,0.319527773294164,1.25,50,21,8000
1,0.658786390833768,0.319527773294164,1.25,50,22,8000
1,0.677511454476586,0.319527773294164,1.25,50,23,8000
1,0.715864608730291,0.319527773294164,1.25,50,24,8000
1,0.733676005024872,0.319527773294164,1.25,50,25,8000
1,0.714073451434013,0.319527773294164,1.25,50,26,8000
1,0.692627592279913,0.319527773294164,1.25,50,27,8000
1,0.710882159943594,0.319527773294164,1.25,50,28,8000
1,0.746250852842874,0.319527773294164,1.25,50,29,8000
1,0.744360823580068,0.319527773294164,1.25,50,30,8000
1,0.695742497039696,0.319527773294164,1.25,50,31,8000
1,0.713288724791735,0.319527773294164,1.25,50,32,8000
1,0.664560031385311,0.319527773294164,1.25,50,33,8000
1,0.707452605430881,0.319527773294164,1.25,50,34,8000
1,0.730023427174903,0.319527773294164,1.25,50,35,8000
1,0.732643784206017,0.319527773294164,1.25,50,36,8000
1,0.687840714232686,0.319527773294164,1.25,50,37,8000
1,0.687029697960464,0.319527773294164,1.25,50,38,8000
1,0.736783776041117,0.319527773294164,1.25,50,39,8000
1,0.782638153902486,0.319527773294164,1.25,50,40,8000
1,0.738918710854972,0.319527773294164,1.25,50,41,8000
1,0.716588059896943,0.319527773294164,1.25,50,42,8000
1,0.738453828608257,0.319527773294164,1.25,50,43,8000
1,0.679843802717248,0.319527773294164,1.25,50,44,8000
1,0.684973276104762,0.319527773294164,1.25,50,45,8000
1,0.702633937873885,0.319527773294164,1.25,50,46,8000
1,0.743024148255452,0.319527773294164,1.25,50,47,8000
1,0.679402596803245,0.319527773294164,1.25,50,48,8000
1,0.69305122153512,0.319527773294164,1.25,50,49,8000
1,0.699378202116459,0.319527773294164,1.25,50,50,8000
1,0.73221161225021,0.271434051189532,1.25,100,1,8000
1,0.697844725861679,0.271434051189532,1.25,100,2,8000
1,0.750158492872082,0.271434051189532,1.25,100,3,8000
1,0.722334722055087,0.271434051189532,1.25,100,4,8000
1,0.680795474743242,0.271434051189532,1.25,100,5,8000
1,0.628505606734168,0.271434051189532,1.25,100,6,8000
1,0.674910607220591,0.271434051189532,1.25,100,7,8000
1,0.670399277439323,0.271434051189532,1.25,100,8,8000
1,0.675123141909317,0.271434051189532,1.25,100,9,8000
1,0.729734861504089,0.271434051189532,1.25,100,10,8000
1,0.666651387788107,0.271434051189532,1.25,100,11,8000
1,0.6861482621855,0.271434051189532,1.25,100,12,8000
1,0.645403313449763,0.271434051189532,1.25,100,13,8000
1,0.699757955905962,0.271434051189532,1.25,100,14,8000
1,0.688409643094752,0.271434051189532,1.25,100,15,8000
1,0.668820022832092,0.271434051189532,1.25,100,16,8000
1,0.771064807342121,0.271434051189532,1.25,100,17,8000
1,0.737830959423181,0.271434051189532,1.25,100,18,8000
1,0.642028715395241,0.271434051189532,1.25,100,19,8000
1,0.724225905968311,0.271434051189532,1.25,100,20,8000
1,0.712242764842879,0.271434051189532,1.25,100,21,8000
1,0.701768811378057,0.271434051189532,1.25,100,22,8000
1,0.685640435248975,0.271434051189532,1.25,100,23,8000
1,0.694993581059667,0.271434051189532,1.25,100,24,8000
1,0.690184613173838,0.271434051189532,1.25,100,25,8000
1,0.731054623409627,0.271434051189532,1.25,100,26,8000
1,0.640454203273479,0.271434051189532,1.25,100,27,8000
1,0.678797576868666,0.271434051189532,1.25,100,28,8000
1,0.69014873877138,0.271434051189532,1.25,100,29,8000
1,0.707291472947824,0.271434051189532,1.25,100,30,8000
1,0.708221319721024,0.271434051189532,1.25,100,31,8000
1,0.743818502995335,0.271434051189532,1.25,100,32,8000
1,0.64305458835012,0.271434051189532,1.25,100,33,8000
1,0.696157259634012,0.271434051189532,1.25,100,34,8000
1,0.708059577866912,0.271434051189532,1.25,100,35,8000
1,0.674037679035287,0.271434051189532,1.25,100,36,8000
1,0.703166215546676,0.271434051189532,1.25,100,37,8000
1,0.681262955177175,0.271434051189532,1.25,100,38,8000
1,0.739134480860699,0.271434051189532,1.25,100,39,8000
1,0.71737641642837,0.271434051189532,1.25,100,40,8000
1,0.754938326958459,0.271434051189532,1.25,100,41,8000
1,0.708508493704993,0.271434051189532,1.25,100,42,8000
1,0.705924077606739,0.271434051189532,1.25,100,43,8000
1,0.703529550302415,0.271434051189532,1.25,100,44,8000
1,0.67884386438363,0.271434051189532,1.25,100,45,8000
1,0.699882289925998,0.271434051189532,1.25,100,46,8000
1,0.673707431300622,0.271434051189532,1.25,100,47,8000
1,0.710487299735329,0.271434051189532,1.25,100,48,8000
1,0.785819119513094,0.271434051189532,1.25,100,49,8000
1,0.708949085873231,0.271434051189532,1.25,100,50,8000
1,0.68107074664345,0.249469363989194,1.25,150,1,8000
1,0.6846564897988,0.249469363989194,1.25,150,2,8000
1,0.717148038464329,0.249469363989194,1.25,150,3,8000
1,0.684968159207083,0.249469363989194,1.25,150,4,8000
1,0.718833268724747,0.249469363989194,1.25,150,5,8000
1,0.652951155752616,0.249469363989194,1.25,150,6,8000
1,0.631681588206208,0.249469363989194,1.25,150,7,8000
1,0.648541495804702,0.249469363989194,1.25,150,8,8000
1,0.683255099498224,0.249469363989194,1.25,150,9,8000
1,0.666910459004131,0.249469363989194,1.25,150,10,8000
1,0.760704292842685,0.249469363989194,1.25,150,11,8000
1,0.719713167902623,0.249469363989194,1.25,150,12,8000
1,0.63686519936791,0.249469363989194,1.25,150,13,8000
1,0.685234946146282,0.249469363989194,1.25,150,14,8000
1,0.663176903438562,0.249469363989194,1.25,150,15,8000
1,0.622144343663902,0.249469363989194,1.25,150,16,8000
1,0.658273222050369,0.249469363989194,1.25,150,17,8000
1,0.724793331774361,0.249469363989194,1.25,150,18,8000
1,0.644927540112451,0.249469363989194,1.25,150,19,8000
1,0.717020813626931,0.249469363989194,1.25,150,20,8000
1,0.623772567502975,0.249469363989194,1.25,150,21,8000
1,0.662141462407017,0.249469363989194,1.25,150,22,8000
1,0.673316955649931,0.249469363989194,1.25,150,23,8000
1,0.738122192411323,0.249469363989194,1.25,150,24,8000
1,0.645885722837202,0.249469363989194,1.25,150,25,8000
1,0.686987046285432,0.249469363989194,1.25,150,26,8000
1,0.730738517526423,0.249469363989194,1.25,150,27,8000
1,0.673716843714282,0.249469363989194,1.25,150,28,8000
1,0.609104903559306,0.249469363989194,1.25,150,29,8000
1,0.682171725471297,0.249469363989194,1.25,150,30,8000
1,0.723467928085633,0.249469363989194,1.25,150,31,8000
1,0.641775218540186,0.249469363989194,1.25,150,32,8000
1,0.628813770535505,0.249469363989194,1.25,150,33,8000
1,0.644888047879329,0.249469363989194,1.25,150,34,8000
1,0.673347913995405,0.249469363989194,1.25,150,35,8000
1,0.720194100828301,0.249469363989194,1.25,150,36,8000
1,0.734560636065256,0.249469363989194,1.25,150,37,8000
1,0.653430117079198,0.249469363989194,1.25,150,38,8000
1,0.687688387393509,0.249469363989194,1.25,150,39,8000
1,0.713471621819913,0.249469363989194,1.25,150,40,8000
1,0.682450045030103,0.249469363989194,1.25,150,41,8000
1,0.666190547332372,0.249469363989194,1.25,150,42,8000
1,0.730622725345679,0.249469363989194,1.25,150,43,8000
1,0.730135222928458,0.249469363989194,1.25,150,44,8000
1,0.710283151674533,0.249469363989194,1.25,150,45,8000
1,0.685212784037722,0.249469363989194,1.25,150,46,8000
1,0.659152783344248,0.249469363989194,1.25,150,47,8000
1,0.708576716589736,0.249469363989194,1.25,150,48,8000
1,0.71955456614885,0.249469363989194,1.25,150,49,8000
1,0.648626348547428,0.249469363989194,1.25,150,50,8000
1,0.82645879864873,0.235923957272194,1.25,200,1,8000
1,0.673752936787543,0.235923957272194,1.25,200,2,8000
1,0.741038399235082,0.235923957272194,1.25,200,3,8000
1,0.715379689376847,0.235923957272194,1.25,200,4,8000
1,0.762352985020306,0.235923957272194,1.25,200,5,8000
1,0.768122008203992,0.235923957272194,1.25,200,6,8000
1,0.664807459059723,0.235923957272194,1.25,200,7,8000
1,0.767888565444452,0.235923957272194,1.25,200,8,8000
1,0.712900491066795,0.235923957272194,1.25,200,9,8000
1,0.715157334430445,0.235923957272194,1.25,200,10,8000
1,0.749654945744061,0.235923957272194,1.25,200,11,8000
1,0.755271472979209,0.235923957272194,1.25,200,12,8000
1,0.686750696956566,0.235923957272194,1.25,200,13,8000
1,0.706787935964123,0.235923957272194,1.25,200,14,8000
1,0.716594305482291,0.235923957272194,1.25,200,15,8000
1,0.762538351847571,0.235923957272194,1.25,200,16,8000
1,0.735919416363584,0.235923957272194,1.25,200,17,8000
1,0.723601143326921,0.235923957272194,1.25,200,18,8000
1,0.641337750241205,0.235923957272194,1.25,200,19,8000
1,0.71386954269212,0.235923957272194,1.25,200,20,8000
1,0.711249243569455,0.235923957272194,1.25,200,21,8000
1,0.803085712261999,0.235923957272194,1.25,200,22,8000
1,0.705722580954799,0.235923957272194,1.25,200,23,8000
1,0.722655284307931,0.235923957272194,1.25,200,24,8000
1,0.685765773770298,0.235923957272194,1.25,200,25,8000
1,0.731992168964781,0.235923957272194,1.25,200,26,8000
1,0.764223497628712,0.235923957272194,1.25,200,27,8000
1,0.819461825092195,0.235923957272194,1.25,200,28,8000
1,0.695209519742772,0.235923957272194,1.25,200,29,8000
1,0.758179362234095,0.235923957272194,1.25,200,30,8000
1,0.742314849465825,0.235923957272194,1.25,200,31,8000
1,0.741209818445302,0.235923957272194,1.25,200,32,8000
1,0.718332662439967,0.235923957272194,1.25,200,33,8000
1,0.724688438714941,0.235923957272194,1.25,200,34,8000
1,0.741339910514005,0.235923957272194,1.25,200,35,8000
1,0.683796724423126,0.235923957272194,1.25,200,36,8000
1,0.76258403114418,0.235923957272194,1.25,200,37,8000
1,0.748900177148404,0.235923957272194,1.25,200,38,8000
1,0.71736961996822,0.235923957272194,1.25,200,39,8000
1,0.706304371229616,0.235923957272194,1.25,200,40,8000
1,0.785289616840212,0.235923957272194,1.25,200,41,8000
1,0.751760482168526,0.235923957272194,1.25,200,42,8000
1,0.732162197503115,0.235923957272194,1.25,200,43,8000
1,0.700227165474963,0.235923957272194,1.25,200,44,8000
1,0.73569865126016,0.235923957272194,1.25,200,45,8000
1,0.710818487430772,0.235923957272194,1.25,200,46,8000
1,0.739756802758372,0.235923957272194,1.25,200,47,8000
1,0.823915586244777,0.235923957272194,1.25,200,48,8000
1,0.731199911805707,0.235923957272194,1.25,200,49,8000
1,0.702226032500885,0.235923957272194,1.25,200,50,8000
1,0.749925273992633,0.226389359373382,1.25,250,1,8000
1,0.798804189782525,0.226389359373382,1.25,250,2,8000
1,0.731203253587255,0.226389359373382,1.25,250,3,8000
1,0.791292023120368,0.226389359373382,1.25,250,4,8000
1,0.678098078167298,0.226389359373382,1.25,250,5,8000
1,0.684883232599864,0.226389359373382,1.25,250,6,8000
1,0.739790563404286,0.226389359373382,1.25,250,7,8000
1,0.805692400635215,0.226389359373382,1.25,250,8,8000
1,0.780838843055905,0.226389359373382,1.25,250,9,8000
1,0.760344411787291,0.226389359373382,1.25,250,10,8000
1,0.722151635625895,0.226389359373382,1.25,250,11,8000
1,0.759816294918199,0.226389359373382,1.25,250,12,8000
1,0.732350919554143,0.226389359373382,1.25,250,13,8000
1,0.706975564670509,0.226389359373382,1.25,250,14,8000
1,0.668838126331386,0.226389359373382,1.25,250,15,8000
1,0.698311277086632,0.226389359373382,1.25,250,16,8000
1,0.743900339565763,0.226389359373382,1.25,250,17,8000
1,0.719114246621765,0.226389359373382,1.25,250,18,8000
1,0.775080999741623,0.226389359373382,1.25,250,19,8000
1,0.755913716839508,0.226389359373382,1.25,250,20,8000
1,0.785461141391509,0.226389359373382,1.25,250,21,8000
1,0.689725582473169,0.226389359373382,1.25,250,22,8000
1,0.759689597898375,0.226389359373382,1.25,250,23,8000
1,0.749354782518792,0.226389359373382,1.25,250,24,8000
1,0.791269580643328,0.226389359373382,1.25,250,25,8000
1,0.653257500848171,0.226389359373382,1.25,250,26,8000
1,0.797379227807764,0.226389359373382,1.25,250,27,8000
1,0.820992554783486,0.226389359373382,1.25,250,28,8000
1,0.762509633214722,0.226389359373382,1.25,250,29,8000
1,0.764552901026293,0.226389359373382,1.25,250,30,8000
1,0.781850238024715,0.226389359373382,1.25,250,31,8000
1,0.759984134554062,0.226389359373382,1.25,250,32,8000
1,0.77851916488872,0.226389359373382,1.25,250,33,8000
1,0.774944612269331,0.226389359373382,1.25,250,34,8000
1,0.778083948281359,0.226389359373382,1.25,250,35,8000
1,0.734555832963003,0.226389359373382,1.25,250,36,8000
1,0.710861541773562,0.226389359373382,1.25,250,37,8000
1,0.699609933936241,0.226389359373382,1.25,250,38,8000
1,0.745254183197059,0.226389359373382,1.25,250,39,8000
1,0.699883382587606,0.226389359373382,1.25,250,40,8000
1,0.697743577962176,0.226389359373382,1.25,250,41,8000
1,0.692277605301533,0.226389359373382,1.25,250,42,8000
1,0.773591465546431,0.226389359373382,1.25,250,43,8000
1,0.724105505212342,0.226389359373382,1.25,250,44,8000
1,0.730922611999484,0.226389359373382,1.25,250,45,8000
1,0.720841058266622,0.226389359373382,1.25,250,46,8000
1,0.768259003214543,0.226389359373382,1.25,250,47,8000
1,0.670379738765362,0.226389359373382,1.25,250,48,8000
1,0.732787061239134,0.226389359373382,1.25,250,49,8000
1,0.723419487657073,0.226389359373382,1.25,250,50,8000
1,0.746054560613885,0.219152817547683,1.25,300,1,8000
1,0.787722086792827,0.219152817547683,1.25,300,2,8000
1,0.715785192283878,0.219152817547683,1.25,300,3,8000
1,0.717208073584591,0.219152817547683,1.25,300,4,8000
1,0.743884050056566,0.219152817547683,1.25,300,5,8000
1,0.708900534198317,0.219152817547683,1.25,300,6,8000
1,0.734307319085299,0.219152817547683,1.25,300,7,8000
1,0.709107842036498,0.219152817547683,1.25,300,8,8000
1,0.74009555758478,0.219152817547683,1.25,300,9,8000
1,0.735768956480744,0.219152817547683,1.25,300,10,8000
1,0.726163316971033,0.219152817547683,1.25,300,11,8000
1,0.701182355042419,0.219152817547683,1.25,300,12,8000
1,0.757197228897406,0.219152817547683,1.25,300,13,8000
1,0.808933876183589,0.219152817547683,1.25,300,14,8000
1,0.758400165022029,0.219152817547683,1.25,300,15,8000
1,0.75637861253375,0.219152817547683,1.25,300,16,8000
1,0.684804490690708,0.219152817547683,1.25,300,17,8000
1,0.696293363168602,0.219152817547683,1.25,300,18,8000
1,0.697338344247264,0.219152817547683,1.25,300,19,8000
1,0.754521729741749,0.219152817547683,1.25,300,20,8000
1,0.726166044110358,0.219152817547683,1.25,300,21,8000
1,0.769833691798958,0.219152817547683,1.25,300,22,8000
1,0.697978437277621,0.219152817547683,1.25,300,23,8000
1,0.731554472235787,0.219152817547683,1.25,300,24,8000
1,0.729786259739343,0.219152817547683,1.25,300,25,8000
